Area/1172 GDP/9350.5390625
Area/1771 GDP/12969.228515625
Area/3042 GDP/32384.689453125
Area/1678 GDP/10626.4619140625
Area/2952 GDP/25284.21484375
Area/561 GDP/32896.2578125
Area/5203 GDP/14.844989776611328
Area/787 GDP/36620.9921875
Area/1355 GDP/49334.76171875
Area/1815 GDP/10531.6513671875
Area/1322 GDP/2228.938720703125
Area/2706 GDP/28658.294921875
Area/1404 GDP/3018.27880859375
Area/887 GDP/17512.720703125
Area/1539 GDP/10000.0
Area/3071 GDP/10000.0
Area/1223 GDP/23461.41796875
Area/4008 GDP/5.409524440765381
Area/1166 GDP/100.64434051513672
Area/832 GDP/5421.38037109375
Area/4944 GDP/5.409524440765381
Area/4855 GDP/5.409524440765381
Area/2657 GDP/10000.0
Area/4599 GDP/11.110432624816895
Area/664 GDP/10008.7666015625
Area/4810 GDP/8755.791015625
Area/3200 GDP/46559.5234375
Area/1426 GDP/1498.068359375
Area/2378 GDP/10029.3818359375
Area/1891 GDP/14118.55078125
Area/1606 GDP/24745.826171875
Area/1254 GDP/1240.802001953125
Area/3374 GDP/43804.015625
Area/209 GDP/4336.0380859375
Area/3970 GDP/25552.8203125
Area/3994 GDP/44401.3984375
Area/3881 GDP/24506.189453125
Area/3792 GDP/3605.998779296875
Area/4605 GDP/5.423677444458008
Area/4093 GDP/5.409524440765381
Area/1731 GDP/10531.6513671875
Area/2280 GDP/10192.53125
Area/3590 GDP/10606.697265625
Area/3393 GDP/10000.0
Area/907 GDP/100.64434051513672
Area/68 GDP/72.2236557006836
Area/355 GDP/31551.88671875
Area/2557 GDP/10000.0
Area/2396 GDP/10000.0
Area/450 GDP/23488.85546875
Area/3236 GDP/10000.0
Area/4729 GDP/4027.429931640625
Area/678 GDP/10359.2431640625
Area/3358 GDP/5.409524440765381
Area/3379 GDP/14563.2001953125
Area/938 GDP/5234.02978515625
Area/413 GDP/6810.43310546875
Area/3743 GDP/10000.0
Area/906 GDP/100.64434051513672
Area/4279 GDP/5.409524440765381
Area/2258 GDP/1544.1505126953125
Area/914 GDP/28551.962890625
Area/1177 GDP/120.6604232788086
Area/4620 GDP/10034.92578125
Area/3578 GDP/10000.0
Area/1468 GDP/10000.0
Area/3402 GDP/36138.93359375
Area/4396 GDP/10000.0
Area/5206 GDP/14.844989776611328
Area/3038 GDP/19546.271484375
Area/2308 GDP/10000.0
Area/3614 GDP/114.33473205566406
Area/20 GDP/5008.2216796875
Area/3689 GDP/5.484064102172852
Area/3443 GDP/5.409524440765381
Area/4819 GDP/812.0960083007812
Area/2457 GDP/22627.283203125
Area/247 GDP/1562.385009765625
Area/3403 GDP/10000.0
Area/4113 GDP/5.409524440765381
Area/2428 GDP/26611.30859375
Area/2914 GDP/10000.0
Area/4515 GDP/14.844989776611328
Area/1086 GDP/29972.775390625
Area/394 GDP/14614.34765625
Area/2458 GDP/12491.44921875
Area/1441 GDP/187.22401428222656
Area/1081 GDP/6836.34521484375
Area/3798 GDP/37885.4609375
Area/964 GDP/10000.0
Area/359 GDP/31808.05078125
Area/971 GDP/10000.2724609375
Area/2093 GDP/10812.5322265625
Area/4224 GDP/248.44573974609375
Area/97 GDP/17729.302734375
Area/2262 GDP/10791.8408203125
Area/995 GDP/27154.541015625
Area/4081 GDP/34363.24609375
Area/1807 GDP/24123.21875
Area/1970 GDP/10000.0
Area/3 GDP/256.5418395996094
Area/654 GDP/26704.32421875
Area/794 GDP/28905.244140625
Area/2293 GDP/10085.244140625
Area/3256 GDP/11005.55078125
Area/1625 GDP/10000.0
Area/2561 GDP/10000.0
Area/3666 GDP/10019.7705078125
Area/4303 GDP/24279.263671875
Area/2003 GDP/4735.6865234375
Area/2554 GDP/10000.0
Area/4663 GDP/485.75189208984375
Area/3972 GDP/10631.3896484375
Area/231 GDP/3038.35546875
Area/429 GDP/15362.3515625
Area/3522 GDP/5.409524440765381
Area/330 GDP/9502.560546875
Area/3703 GDP/7426.0107421875
Area/1421 GDP/36842.90234375
Area/1032 GDP/6027.75244140625
Area/5189 GDP/5.409524440765381
Area/2109 GDP/9784.888671875
Area/966 GDP/10000.0
Area/2968 GDP/26446.623046875
Area/4029 GDP/6.491772174835205
Area/1310 GDP/29185.1171875
Area/2067 GDP/10000.0
Area/5057 GDP/167.85589599609375
Area/3517 GDP/5.409524440765381
Area/833 GDP/21073.69921875
Area/2911 GDP/10000.0
Area/750 GDP/10000.0
Area/3298 GDP/46559.5234375
Area/264 GDP/10004.4931640625
Area/5048 GDP/347.9599914550781
Area/759 GDP/159.16990661621094
Area/4960 GDP/11225.2431640625
Area/3378 GDP/11779.904296875
Area/3816 GDP/45077.9609375
Area/3500 GDP/10071.6484375
Area/4127 GDP/2795.55517578125
Area/3389 GDP/33464.9375
Area/1866 GDP/22790.640625
Area/1333 GDP/100.64434051513672
Area/4264 GDP/5.409524440765381
Area/4885 GDP/248.44573974609375
Area/4361 GDP/5.409524440765381
Area/1517 GDP/133.90911865234375
Area/2680 GDP/32400.1171875
Area/5291 GDP/5337.5048828125
Area/2261 GDP/10826.73828125
Area/2006 GDP/22399.732421875
Area/4598 GDP/14.844989776611328
Area/2573 GDP/10000.0
Area/2961 GDP/15674.666015625
Area/4142 GDP/7985.85400390625
Area/4779 GDP/5.409524440765381
Area/4841 GDP/5.409524440765381
Area/4269 GDP/260.793212890625
Area/587 GDP/100.64434051513672
Area/4501 GDP/5.409524440765381
Area/597 GDP/35040.8359375
Area/2074 GDP/1544.1505126953125
Area/4764 GDP/6.210568428039551
Area/659 GDP/27479.50390625
Area/3634 GDP/46559.5234375
Area/4410 GDP/10000.0
Area/2845 GDP/10973.7412109375
Area/3909 GDP/10000.0
Area/2972 GDP/10000.0
Area/1547 GDP/10000.0
Area/2110 GDP/9784.888671875
Area/2770 GDP/1057.2371826171875
Area/2415 GDP/12035.140625
Area/2930 GDP/15907.06640625
Area/2097 GDP/10490.8583984375
Area/2858 GDP/6344.1875
Area/1887 GDP/10000.0
Area/3223 GDP/10003.369140625
Area/4135 GDP/34574.21484375
Area/4977 GDP/882.9075317382812
Area/723 GDP/1340.3861083984375
Area/1533 GDP/29394.990234375
Area/1011 GDP/25311.744140625
Area/1666 GDP/2207.7373046875
Area/2520 GDP/108.4000244140625
Area/1202 GDP/13943.205078125
Area/4110 GDP/11.484076499938965
Area/1635 GDP/10000.0
Area/4464 GDP/27201.4921875
Area/895 GDP/19109.12109375
Area/648 GDP/23541.119140625
Area/1518 GDP/133.90911865234375
Area/1375 GDP/10000.0
Area/1130 GDP/10000.0
Area/5130 GDP/347.9599914550781
Area/3175 GDP/46146.66015625
Area/5083 GDP/5.409524440765381
Area/3097 GDP/46469.32421875
Area/1504 GDP/15232.583984375
Area/4893 GDP/10501.7177734375
Area/1365 GDP/47813.1484375
Area/366 GDP/34008.828125
Area/4411 GDP/10007.2861328125
Area/5143 GDP/31289.572265625
Area/4942 GDP/5.409524440765381
Area/4025 GDP/14.579853057861328
Area/3154 GDP/10000.0
Area/4118 GDP/347.9599914550781
Area/2598 GDP/7352.791015625
Area/4557 GDP/8987.3466796875
Area/128 GDP/72.2236557006836
Area/1597 GDP/41338.3984375
Area/1592 GDP/4620.3466796875
Area/2288 GDP/35166.7421875
Area/4773 GDP/5.409524440765381
Area/385 GDP/12757.9052734375
Area/3836 GDP/10233.0126953125
Area/2240 GDP/10162.5986328125
Area/3695 GDP/7.8372697830200195
Area/2210 GDP/22193.751953125
Area/4214 GDP/3291.08349609375
Area/3012 GDP/13305.017578125
Area/979 GDP/100.64434051513672
Area/466 GDP/15569.0458984375
Area/1494 GDP/100.64434051513672
Area/5073 GDP/28735.84765625
Area/2910 GDP/10478.1884765625
Area/3506 GDP/10583.998046875
Area/4337 GDP/5.409524440765381
Area/715 GDP/10000.0
Area/1670 GDP/47695.02734375
Area/602 GDP/10000.0
Area/1846 GDP/10000.0
Area/856 GDP/7189.2685546875
Area/459 GDP/38700.83984375
Area/502 GDP/3199.53466796875
Area/3074 GDP/10000.0
Area/1227 GDP/16393.224609375
Area/2098 GDP/10973.060546875
Area/1218 GDP/19292.697265625
Area/4722 GDP/738.9169921875
Area/2128 GDP/10000.0
Area/3257 GDP/28498.412109375
Area/4623 GDP/10097.1728515625
Area/2328 GDP/10044.6259765625
Area/4592 GDP/5.409524440765381
Area/4737 GDP/9065.65234375
Area/751 GDP/10000.0
Area/5051 GDP/18086.501953125
Area/2066 GDP/10000.0
Area/3484 GDP/10000.0
Area/2348 GDP/7985.23291015625
Area/3027 GDP/3293.652587890625
Area/4355 GDP/8.902372360229492
Area/3356 GDP/5.409524440765381
Area/3570 GDP/10000.0
Area/2926 GDP/10748.294921875
Area/2356 GDP/106.3893051147461
Area/5197 GDP/5.409524440765381
Area/3428 GDP/30795.5625
Area/4570 GDP/7835.30517578125
Area/2970 GDP/10000.0
Area/3889 GDP/3027.110595703125
Area/1766 GDP/48637.1484375
Area/4564 GDP/15352.3623046875
Area/214 GDP/20476.875
Area/320 GDP/4274.10400390625
Area/2086 GDP/10595.7333984375
Area/1980 GDP/10000.0
Area/2508 GDP/47379.03125
Area/3461 GDP/210.5032958984375
Area/5033 GDP/5.510484218597412
Area/1897 GDP/10000.0
Area/814 GDP/30697.798828125
Area/4671 GDP/5.409524440765381
Area/4644 GDP/8941.03515625
Area/5195 GDP/5.409524440765381
Area/908 GDP/100.64434051513672
Area/4525 GDP/5.409524440765381
Area/70 GDP/11074.5029296875
Area/3494 GDP/10000.0
Area/1027 GDP/38878.1640625
Area/3983 GDP/45415.3984375
Area/1780 GDP/133.38107299804688
Area/2797 GDP/23047.390625
Area/2475 GDP/10000.0
Area/1687 GDP/36792.5078125
Area/5169 GDP/5.409524440765381
Area/2596 GDP/19270.34765625
Area/5069 GDP/18607.095703125
Area/4453 GDP/47945.81640625
Area/3015 GDP/1057.2371826171875
Area/4480 GDP/42695.13671875
Area/4513 GDP/5.86431360244751
Area/737 GDP/98.47882080078125
Area/4437 GDP/14.100838661193848
Area/4083 GDP/16730.578125
Area/4215 GDP/3291.08349609375
Area/4756 GDP/5.409524440765381
Area/2793 GDP/11900.3125
Area/5231 GDP/7229.5234375
Area/2421 GDP/10800.3330078125
Area/1100 GDP/17105.29296875
Area/1225 GDP/37279.515625
Area/30 GDP/10368.630859375
Area/2658 GDP/10000.0
Area/2729 GDP/36138.93359375
Area/1077 GDP/7222.24462890625
Area/2487 GDP/10000.0
Area/303 GDP/7097.0126953125
Area/1983 GDP/10000.0
Area/1152 GDP/100.64434051513672
Area/5290 GDP/14.844989776611328
Area/4152 GDP/24468.3515625
Area/1316 GDP/27895.056640625
Area/2743 GDP/10000.0
Area/3992 GDP/10000.0
Area/3547 GDP/24802.580078125
Area/1 GDP/22796.216796875
Area/4768 GDP/5.409524440765381
Area/229 GDP/100.64434051513672
Area/3706 GDP/5140.9345703125
Area/4497 GDP/2570.504150390625
Area/211 GDP/72.2236557006836
Area/114 GDP/10063.3896484375
Area/1537 GDP/10000.0
Area/3280 GDP/17868.53125
Area/1718 GDP/10000.0
Area/1187 GDP/626.3831787109375
Area/1585 GDP/11054.8095703125
Area/3416 GDP/10558.2109375
Area/3373 GDP/8626.1201171875
Area/2838 GDP/10803.267578125
Area/3142 GDP/10000.0
Area/319 GDP/6099.6279296875
Area/166 GDP/100.64434051513672
Area/4877 GDP/24419.70703125
Area/5198 GDP/62.281036376953125
Area/707 GDP/30617.416015625
Area/901 GDP/100.64434051513672
Area/1262 GDP/99.84886169433594
Area/1561 GDP/10579.365234375
Area/2787 GDP/40430.4453125
Area/3006 GDP/10292.1533203125
Area/2084 GDP/1544.1505126953125
Area/1768 GDP/40008.9921875
Area/4834 GDP/5.409524440765381
Area/3169 GDP/36256.05859375
Area/2022 GDP/22705.11328125
Area/2491 GDP/10000.0
Area/1784 GDP/7227.41357421875
Area/4930 GDP/5.409524440765381
Area/3395 GDP/10000.0
Area/4398 GDP/29462.41796875
Area/5110 GDP/5.409524440765381
Area/1349 GDP/15224.232421875
Area/3967 GDP/46559.5234375
Area/3996 GDP/27443.66796875
Area/1094 GDP/187.22401428222656
Area/4044 GDP/248.44573974609375
Area/2305 GDP/10000.0
Area/1413 GDP/8941.251953125
Area/4996 GDP/485.75189208984375
Area/2462 GDP/10003.2646484375
Area/4432 GDP/1378.8406982421875
Area/1216 GDP/10000.0
Area/3290 GDP/13484.15234375
Area/371 GDP/10000.0
Area/5012 GDP/5.409524440765381
Area/1879 GDP/10000.0
Area/4039 GDP/438.3211669921875
Area/3033 GDP/33111.94921875
Area/3678 GDP/1057.2371826171875
Area/3927 GDP/5.409524440765381
Area/2123 GDP/18785.873046875
Area/1956 GDP/43429.99609375
Area/823 GDP/7549.6748046875
Area/1508 GDP/4620.3466796875
Area/2999 GDP/10000.0
Area/2889 GDP/10000.0
Area/2619 GDP/12128.8349609375
Area/1290 GDP/10000.0
Area/3260 GDP/10893.599609375
Area/3713 GDP/8626.1201171875
Area/2699 GDP/21606.53515625
Area/2860 GDP/41333.546875
Area/1725 GDP/10929.578125
Area/219 GDP/89.4686050415039
Area/3210 GDP/13062.7216796875
Area/5067 GDP/16598.283203125
Area/2221 GDP/10000.0
Area/1838 GDP/10858.2392578125
Area/1698 GDP/1869.654296875
Area/2436 GDP/5795.810546875
Area/1864 GDP/185.86660766601562
Area/2223 GDP/10000.0
Area/2578 GDP/10986.0947265625
Area/4018 GDP/5.421790599822998
Area/2332 GDP/10888.1953125
Area/939 GDP/3316.40087890625
Area/4643 GDP/21148.634765625
Area/1924 GDP/10854.6875
Area/2350 GDP/0.0
Area/5183 GDP/5.409524440765381
Area/361 GDP/26208.31640625
Area/2673 GDP/10361.0224609375
Area/3192 GDP/32681.865234375
Area/3560 GDP/24644.0
Area/3722 GDP/18462.59375
Area/1045 GDP/10015.14453125
Area/4543 GDP/3388.3369140625
Area/3628 GDP/197.06332397460938
Area/3801 GDP/24774.79296875
Area/822 GDP/100.64434051513672
Area/4935 GDP/5.409524440765381
Area/4072 GDP/10000.0
Area/3366 GDP/14577.2373046875
Area/3618 GDP/2501.089599609375
Area/3215 GDP/46559.5234375
Area/1113 GDP/765.8968505859375
Area/2311 GDP/10000.0
Area/940 GDP/231.79232788085938
Area/4102 GDP/3628.400634765625
Area/1957 GDP/42673.953125
Area/4486 GDP/10052.0068359375
Area/629 GDP/10000.0
Area/3344 GDP/11052.1845703125
Area/1810 GDP/10000.0
Area/2171 GDP/10000.0
Area/2406 GDP/10143.6064453125
Area/4241 GDP/46142.1875
Area/3682 GDP/5.409524440765381
Area/1553 GDP/10000.0
Area/2175 GDP/11434.751953125
Area/2039 GDP/30595.462890625
Area/1614 GDP/6398.67578125
Area/1076 GDP/205.88966369628906
Area/80 GDP/3273.4521484375
Area/2631 GDP/46559.5234375
Area/1292 GDP/10000.0
Area/440 GDP/24579.115234375
Area/167 GDP/17238.091796875
Area/2353 GDP/2102.75927734375
Area/3919 GDP/10730.8466796875
Area/691 GDP/3363.65185546875
Area/4683 GDP/11.110432624816895
Area/3907 GDP/10000.0
Area/2754 GDP/26270.654296875
Area/5180 GDP/5.409524440765381
Area/4739 GDP/38536.87890625
Area/665 GDP/47385.03125
Area/1894 GDP/10000.0
Area/1189 GDP/228.42161560058594
Area/2444 GDP/108.2203369140625
Area/3865 GDP/6467.5458984375
Area/2062 GDP/10000.4228515625
Area/4094 GDP/5.409524440765381
Area/2521 GDP/108.2203369140625
Area/4229 GDP/24079.001953125
Area/370 GDP/10068.1044921875
Area/3999 GDP/11021.7646484375
Area/1328 GDP/14443.2431640625
Area/348 GDP/10000.0
Area/613 GDP/15690.2412109375
Area/296 GDP/72.2236557006836
Area/4719 GDP/271.6012878417969
Area/35 GDP/72.2236557006836
Area/286 GDP/10000.0
Area/3784 GDP/1017.2096557617188
Area/2494 GDP/10664.6025390625
Area/4015 GDP/5.409524440765381
Area/2057 GDP/10000.0
Area/4594 GDP/7.393802642822266
Area/1782 GDP/22135.5
Area/1699 GDP/108.61427307128906
Area/3477 GDP/41116.97265625
Area/1605 GDP/5294.1044921875
Area/259 GDP/6043.1220703125
Area/4993 GDP/485.75189208984375
Area/5210 GDP/37996.82421875
Area/4783 GDP/5.409524440765381
Area/834 GDP/21073.69921875
Area/5055 GDP/6461.5166015625
Area/4048 GDP/44457.00390625
Area/4191 GDP/14.659887313842773
Area/2756 GDP/6252.4560546875
Area/60 GDP/4094.608642578125
Area/4970 GDP/20409.9296875
Area/5269 GDP/5.409524440765381
Area/4782 GDP/5.409524440765381
Area/2170 GDP/10000.0
Area/564 GDP/10002.423828125
Area/2403 GDP/10000.0
Area/1118 GDP/47756.79296875
Area/458 GDP/10000.0
Area/1804 GDP/10000.0
Area/1743 GDP/4041.4970703125
Area/680 GDP/412.3127136230469
Area/3151 GDP/10000.0
Area/2243 GDP/10557.2841796875
Area/3741 GDP/10000.0
Area/2265 GDP/1472.866455078125
Area/646 GDP/32732.54296875
Area/610 GDP/30511.86328125
Area/1022 GDP/3934.40966796875
Area/3496 GDP/10000.0
Area/591 GDP/46147.2265625
Area/4863 GDP/5.409524440765381
Area/5222 GDP/8787.59765625
Area/4717 GDP/248.44573974609375
Area/4808 GDP/1940.6260986328125
Area/3559 GDP/28289.177734375
Area/4830 GDP/5.409524440765381
Area/3761 GDP/5.409524440765381
Area/1582 GDP/100.64434051513672
Area/2468 GDP/10000.0
Area/5005 GDP/5.409524440765381
Area/434 GDP/10000.0
Area/3668 GDP/10489.341796875
Area/36 GDP/72.2236557006836
Area/10 GDP/16730.265625
Area/127 GDP/72.2236557006836
Area/612 GDP/26151.9609375
Area/2295 GDP/27950.37890625
Area/1243 GDP/100.64434051513672
Area/4343 GDP/5.409524440765381
Area/2908 GDP/10000.0
Area/3132 GDP/46559.5234375
Area/2507 GDP/23963.900390625
Area/2522 GDP/108.2203369140625
Area/73 GDP/100.64434051513672
Area/566 GDP/4840.99267578125
Area/3143 GDP/10000.0
Area/65 GDP/33919.75390625
Area/1610 GDP/108.2203369140625
Area/970 GDP/40308.7421875
Area/1403 GDP/3018.27880859375
Area/4045 GDP/1776.71142578125
Area/3616 GDP/1017.2096557617188
Area/4030 GDP/5.409524440765381
Area/4455 GDP/347.9599914550781
Area/3947 GDP/2724.915283203125
Area/2937 GDP/1057.2371826171875
Area/5209 GDP/347.9599914550781
Area/4146 GDP/24239.931640625
Area/1285 GDP/10000.0
Area/4105 GDP/14.762721061706543
Area/1646 GDP/10690.0810546875
Area/1181 GDP/597.864990234375
Area/4461 GDP/1364.542724609375
Area/4293 GDP/46179.77734375
Area/3740 GDP/10000.0
Area/817 GDP/100.64434051513672
Area/1296 GDP/10000.0
Area/4095 GDP/5.409524440765381
Area/1335 GDP/100.33436584472656
Area/3388 GDP/15046.0732421875
Area/4273 GDP/10.329597473144531
Area/2784 GDP/21339.625
Area/695 GDP/30394.02734375
Area/427 GDP/10717.224609375
Area/4040 GDP/438.3211669921875
Area/4247 GDP/10011.1240234375
Area/1384 GDP/10000.0
Area/5146 GDP/4151.6416015625
Area/3665 GDP/10565.939453125
Area/456 GDP/10000.0
Area/1966 GDP/10000.0
Area/4363 GDP/5.409524440765381
Area/1019 GDP/1252.8642578125
Area/4059 GDP/5717.23974609375
Area/3940 GDP/13.047533988952637
Area/2484 GDP/10418.4541015625
Area/5260 GDP/5.409524440765381
Area/2244 GDP/10349.904296875
Area/5160 GDP/485.75189208984375
Area/199 GDP/47016.0625
Area/4035 GDP/150.49269104003906
Area/2693 GDP/17559.22265625
Area/625 GDP/43722.109375
Area/4116 GDP/346.3270568847656
Area/4994 GDP/485.75189208984375
Area/660 GDP/10010.224609375
Area/5265 GDP/5.409524440765381
Area/4439 GDP/6.82142448425293
Area/2767 GDP/1057.2371826171875
Area/2239 GDP/10831.0615234375
Area/5211 GDP/37996.82421875
Area/1256 GDP/8263.00390625
Area/3303 GDP/34935.44140625
Area/2425 GDP/10751.6923828125
Area/739 GDP/7549.6748046875
Area/2326 GDP/10000.0
Area/682 GDP/10000.0
Area/2649 GDP/36138.93359375
Area/581 GDP/14033.95703125
Area/1497 GDP/100.64434051513672
Area/795 GDP/10044.435546875
Area/1800 GDP/10000.0
Area/2742 GDP/10000.0
Area/1652 GDP/10000.0205078125
Area/2138 GDP/10000.0
Area/4300 GDP/6764.41455078125
Area/2251 GDP/10462.9365234375
Area/5108 GDP/5.409524440765381
Area/2513 GDP/10985.4765625
Area/2289 GDP/35397.2265625
Area/4320 GDP/28470.873046875
Area/1999 GDP/23426.7109375
Area/900 GDP/100.64434051513672
Area/3776 GDP/14.844989776611328
Area/276 GDP/5773.76953125
Area/746 GDP/14814.6142578125
Area/2253 GDP/10133.8779296875
Area/1781 GDP/133.38107299804688
Area/3338 GDP/10000.0
Area/3605 GDP/5.409524440765381
Area/2313 GDP/10000.0
Area/2602 GDP/1057.2371826171875
Area/3931 GDP/5.409524440765381
Area/2176 GDP/11434.751953125
Area/4483 GDP/10007.5625
Area/2045 GDP/10000.0
Area/4237 GDP/24873.275390625
Area/4816 GDP/8864.8857421875
Area/802 GDP/19477.328125
Area/327 GDP/7693.31591796875
Area/2489 GDP/10000.0
Area/3991 GDP/10000.0
Area/1305 GDP/906.8555297851562
Area/5287 GDP/14.844989776611328
Area/1677 GDP/10938.53515625
Area/3323 GDP/10000.0
Area/4982 GDP/36688.7578125
Area/3537 GDP/27886.8984375
Area/5096 GDP/5.409524440765381
Area/445 GDP/19671.0234375
Area/1286 GDP/39995.03515625
Area/2340 GDP/10898.6953125
Area/960 GDP/10038.541015625
Area/79 GDP/3273.4521484375
Area/3986 GDP/10000.0
Area/2301 GDP/10000.0
Area/41 GDP/21102.44140625
Area/4140 GDP/2128.675537109375
Area/3523 GDP/14.110910415649414
Area/4406 GDP/10000.0
Area/4799 GDP/7699.8984375
Area/4316 GDP/22095.91015625
Area/965 GDP/10000.0
Area/2306 GDP/10000.0
Area/3467 GDP/19398.076171875
Area/3912 GDP/38242.25
Area/1106 GDP/640.6217651367188
Area/5275 GDP/5.409524440765381
Area/291 GDP/35070.30859375
Area/828 GDP/38234.53515625
Area/2805 GDP/10000.0
Area/2337 GDP/10504.4736328125
Area/5060 GDP/16010.64453125
Area/1689 GDP/29800.451171875
Area/2670 GDP/9001.6015625
Area/4981 GDP/36688.7578125
Area/43 GDP/72.2236557006836
Area/1126 GDP/10000.0
Area/2465 GDP/10962.916015625
Area/1872 GDP/28706.31640625
Area/4234 GDP/17813.056640625
Area/1252 GDP/463.1560363769531
Area/1068 GDP/100.64434051513672
Area/3579 GDP/10000.0
Area/3465 GDP/22000.7578125
Area/3068 GDP/10000.0
Area/778 GDP/23042.134765625
Area/4136 GDP/34574.21484375
Area/2248 GDP/24469.490234375
Area/3704 GDP/3402.230224609375
Area/4696 GDP/5.409524440765381
Area/2725 GDP/10000.0
Area/1289 GDP/10000.0
Area/4565 GDP/1921.0518798828125
Area/3454 GDP/35759.78125
Area/4988 GDP/19256.248046875
Area/2152 GDP/10000.0
Area/806 GDP/7969.56103515625
Area/4966 GDP/42413.15625
Area/2906 GDP/10000.0
Area/3699 GDP/1058.8896484375
Area/4990 GDP/31897.021484375
Area/4995 GDP/485.75189208984375
Area/3924 GDP/1057.2371826171875
Area/4034 GDP/150.49269104003906
Area/4803 GDP/2022.1600341796875
Area/1491 GDP/100.25313568115234
Area/3832 GDP/10280.41796875
Area/2469 GDP/10000.0
Area/4852 GDP/5.409524440765381
Area/1701 GDP/26498.25
Area/3262 GDP/1718.0726318359375
Area/5178 GDP/5.409524440765381
Area/1315 GDP/32963.81640625
Area/4713 GDP/294.7568359375
Area/2181 GDP/10799.73828125
Area/877 GDP/28905.244140625
Area/3898 GDP/29140.5546875
Area/4550 GDP/943.1119384765625
Area/3180 GDP/42298.359375
Area/2047 GDP/10000.0
Area/1754 GDP/37757.0234375
Area/2884 GDP/26446.623046875
Area/4065 GDP/11931.271484375
Area/2595 GDP/40616.765625
Area/3830 GDP/31231.755859375
Area/5237 GDP/485.75189208984375
Area/4585 GDP/5.409524440765381
Area/1536 GDP/10000.0
Area/3914 GDP/31231.755859375
Area/3363 GDP/8998.0087890625
Area/4633 GDP/11539.0869140625
Area/5094 GDP/5.409524440765381
Area/4466 GDP/35727.36328125
Area/1798 GDP/10000.0
Area/2309 GDP/10000.0
Area/2563 GDP/10000.0
Area/2078 GDP/10306.359375
Area/5089 GDP/5.409524440765381
Area/4445 GDP/5.409524440765381
Area/4280 GDP/5.409524440765381
Area/3958 GDP/7533.17822265625
Area/198 GDP/16698.369140625
Area/2004 GDP/34518.08984375
Area/2776 GDP/41333.546875
Area/1162 GDP/100.64434051513672
Area/1179 GDP/2186.3173828125
Area/1400 GDP/27895.056640625
Area/4642 GDP/4045.954345703125
Area/4888 GDP/23556.810546875
Area/4677 GDP/12.18496322631836
Area/122 GDP/24555.744140625
Area/4844 GDP/6.7644572257995605
Area/3545 GDP/4170.994140625
Area/3369 GDP/42799.0625
Area/5200 GDP/14.844989776611328
Area/4989 GDP/28169.775390625
Area/847 GDP/187.22401428222656
Area/4190 GDP/3063.6865234375
Area/4204 GDP/5513.6162109375
Area/2497 GDP/10314.234375
Area/2139 GDP/10000.0
Area/4183 GDP/87.5072250366211
Area/3396 GDP/10000.0
Area/1159 GDP/100.64434051513672
Area/3274 GDP/5.409524440765381
Area/2273 GDP/3927.03515625
Area/4576 GDP/10000.0
Area/996 GDP/27154.541015625
Area/1004 GDP/5228.4306640625
Area/1654 GDP/854.9025268554688
Area/2931 GDP/31781.875
Area/2101 GDP/37999.60546875
Area/4244 GDP/10000.0
Area/3794 GDP/42113.66015625
Area/4778 GDP/5.409524440765381
Area/5013 GDP/5.409524440765381
Area/980 GDP/8759.99609375
Area/4878 GDP/7951.42919921875
Area/5044 GDP/10047.775390625
Area/2851 GDP/1057.2371826171875
Area/1198 GDP/12347.283203125
Area/37 GDP/72.2236557006836
Area/2431 GDP/16575.6953125
Area/2928 GDP/28877.6015625
Area/2125 GDP/43173.3359375
Area/3896 GDP/31492.23046875
Area/861 GDP/35589.0234375
Area/4685 GDP/5.409524440765381
Area/3498 GDP/10590.1494140625
Area/4338 GDP/5.409524440765381
Area/4138 GDP/12321.744140625
Area/2478 GDP/10000.0
Area/1732 GDP/10570.4091796875
Area/968 GDP/5125.6494140625
Area/136 GDP/4310.1708984375
Area/4769 GDP/5.409524440765381
Area/831 GDP/20997.689453125
Area/1096 GDP/187.22401428222656
Area/3797 GDP/37885.4609375
Area/4635 GDP/1396.9605712890625
Area/5252 GDP/5.409524440765381
Area/1523 GDP/6710.3203125
Area/3309 GDP/10000.0
Area/3466 GDP/26932.888671875
Area/1393 GDP/15289.875
Area/3422 GDP/10000.0
Area/1249 GDP/100.64434051513672
Area/4456 GDP/347.9599914550781
Area/4391 GDP/248.44573974609375
Area/1056 GDP/10071.55078125
Area/2400 GDP/10418.4541015625
Area/4700 GDP/5.409524440765381
Area/563 GDP/10003.7421875
Area/650 GDP/3076.628662109375
Area/2127 GDP/47338.5234375
Area/5230 GDP/10904.228515625
Area/233 GDP/21366.046875
Area/2739 GDP/12934.0634765625
Area/1674 GDP/10870.283203125
Area/5031 GDP/5.409524440765381
Area/1893 GDP/10000.0
Area/4892 GDP/14090.8271484375
Area/1055 GDP/48677.52734375
Area/950 GDP/28784.126953125
Area/1161 GDP/7222.24462890625
Area/4425 GDP/5.409524440765381
Area/2611 GDP/108.2203369140625
Area/3249 GDP/10773.619140625
Area/532 GDP/9067.1064453125
Area/1041 GDP/10000.0
Area/3550 GDP/31647.357421875
Area/1595 GDP/10045.3984375
Area/415 GDP/14985.5029296875
Area/2107 GDP/4597.14599609375
Area/3707 GDP/354.9612121582031
Area/530 GDP/906.8555297851562
Area/3127 GDP/3170.6748046875
Area/3207 GDP/8274.1552734375
