Area/1172 Light/15.872499465942383
Area/3358 Light/4.150000095367432
Area/3379 Light/38.59000015258789
Area/938 Light/14.200000762939453
Area/413 Light/7.552499771118164
Area/3743 Light/41.54750061035156
Area/906 Light/10.079999923706055
Area/4279 Light/1.6825000047683716
Area/2258 Light/17.552499771118164
Area/914 Light/10.537500381469727
Area/1177 Light/4.182499885559082
Area/4620 Light/34.12999725341797
Area/3578 Light/34.42499923706055
Area/1468 Light/29.244998931884766
Area/3402 Light/23.707500457763672
Area/4396 Light/18.90999984741211
Area/5206 Light/2.9099998474121094
Area/3038 Light/23.372501373291016
Area/2308 Light/28.047500610351562
Area/3614 Light/4.739999771118164
Area/20 Light/12.21500015258789
Area/3689 Light/24.31999969482422
Area/3443 Light/2.684999942779541
Area/4819 Light/21.142499923706055
Area/2457 Light/22.25749969482422
Area/247 Light/6.917500019073486
Area/3403 Light/33.682498931884766
Area/4113 Light/2.5174999237060547
Area/2428 Light/13.367500305175781
Area/2914 Light/28.962501525878906
Area/4515 Light/16.310001373291016
Area/1086 Light/15.742500305175781
Area/394 Light/9.664999961853027
Area/2458 Light/17.712499618530273
Area/1441 Light/50.18000030517578
Area/1081 Light/12.882499694824219
Area/3798 Light/33.122501373291016
Area/964 Light/25.389999389648438
Area/359 Light/40.932498931884766
Area/971 Light/33.272499084472656
Area/2093 Light/26.260000228881836
Area/4224 Light/11.879999160766602
Area/97 Light/13.699999809265137
Area/2262 Light/25.009998321533203
Area/995 Light/12.655000686645508
Area/4081 Light/9.154999732971191
Area/1807 Light/33.13999938964844
Area/1970 Light/39.93000030517578
Area/3 Light/5.829999923706055
Area/654 Light/13.782499313354492
Area/794 Light/27.674999237060547
Area/2293 Light/61.6974983215332
Area/3256 Light/28.042499542236328
Area/1625 Light/30.19499969482422
Area/2561 Light/47.10749816894531
Area/3666 Light/30.360000610351562
Area/4303 Light/19.272499084472656
Area/2003 Light/45.76249694824219
Area/2554 Light/43.15250015258789
Area/4663 Light/3.8299999237060547
Area/3972 Light/8.657499313354492
Area/231 Light/3.742500066757202
Area/429 Light/32.20500183105469
Area/3522 Light/10.382499694824219
Area/330 Light/8.267499923706055
Area/3703 Light/15.024999618530273
Area/1421 Light/7.889999866485596
Area/1032 Light/15.077499389648438
Area/5189 Light/0.8149999976158142
Area/2109 Light/17.49250030517578
Area/966 Light/30.47249984741211
Area/2968 Light/41.275001525878906
Area/4029 Light/2.9650001525878906
Area/1310 Light/28.337499618530273
Area/2067 Light/32.98500061035156
Area/5057 Light/3.5274999141693115
Area/3517 Light/4.947500228881836
Area/833 Light/35.41999816894531
Area/2911 Light/30.75
Area/750 Light/32.439998626708984
Area/3298 Light/24.997499465942383
Area/264 Light/31.732500076293945
Area/5048 Light/15.805000305175781
Area/759 Light/6.3125
Area/4960 Light/22.889999389648438
Area/3378 Light/16.595001220703125
Area/3816 Light/28.96500015258789
Area/3500 Light/32.49749755859375
Area/4127 Light/17.577499389648438
Area/3389 Light/41.38749694824219
Area/1866 Light/26.217498779296875
Area/1333 Light/11.880000114440918
Area/4264 Light/18.489999771118164
Area/4885 Light/4.667500019073486
Area/4361 Light/1.9049999713897705
Area/1517 Light/8.095000267028809
Area/2680 Light/13.057499885559082
Area/5291 Light/18.392499923706055
Area/2261 Light/18.037500381469727
Area/2006 Light/13.904999732971191
Area/4598 Light/4.4375
Area/2573 Light/33.59749984741211
Area/2961 Light/17.104999542236328
Area/4142 Light/11.40999984741211
Area/4779 Light/0.9850000143051147
Area/4841 Light/1.2325000762939453
Area/4269 Light/19.560001373291016
Area/587 Light/5.992499828338623
Area/4501 Light/2.7249999046325684
Area/597 Light/37.599998474121094
Area/2074 Light/41.01000213623047
Area/4764 Light/1.3250000476837158
Area/659 Light/12.024999618530273
Area/3634 Light/19.869998931884766
Area/4410 Light/16.827499389648438
Area/2845 Light/11.485000610351562
Area/3909 Light/29.0
Area/2972 Light/43.0099983215332
Area/1547 Light/41.967498779296875
Area/2110 Light/25.309999465942383
Area/2770 Light/2.2925000190734863
Area/2415 Light/43.42500305175781
Area/2930 Light/8.427499771118164
Area/2097 Light/21.475000381469727
Area/2858 Light/5.932499885559082
Area/1887 Light/48.86250305175781
Area/3223 Light/20.412500381469727
Area/4135 Light/34.04750061035156
Area/4977 Light/14.802499771118164
Area/723 Light/35.222496032714844
Area/1533 Light/17.524999618530273
Area/1011 Light/5.859999656677246
Area/1666 Light/27.122499465942383
Area/2520 Light/5.389999866485596
Area/1202 Light/25.095001220703125
Area/4110 Light/3.7375001907348633
Area/1635 Light/26.887500762939453
Area/4464 Light/27.15999984741211
Area/895 Light/18.817501068115234
Area/648 Light/26.545000076293945
Area/1518 Light/11.475000381469727
Area/1375 Light/39.747501373291016
Area/1130 Light/21.709999084472656
Area/5130 Light/19.287498474121094
Area/3175 Light/32.2599983215332
Area/5083 Light/1.5225000381469727
Area/3097 Light/20.229999542236328
Area/1504 Light/12.332500457763672
Area/4893 Light/6.642499923706055
Area/1365 Light/36.66250228881836
Area/366 Light/24.73750114440918
Area/4411 Light/28.395000457763672
Area/5143 Light/9.887499809265137
Area/4942 Light/0.887499988079071
Area/4025 Light/16.96500015258789
Area/3154 Light/51.192501068115234
Area/4118 Light/6.335000038146973
Area/2598 Light/11.055000305175781
Area/4557 Light/12.682499885559082
Area/128 Light/17.967500686645508
Area/1597 Light/24.012500762939453
Area/1592 Light/53.15999984741211
Area/2288 Light/51.877498626708984
Area/4773 Light/1.1299999952316284
Area/385 Light/21.862499237060547
Area/3836 Light/41.48500061035156
Area/2240 Light/27.607500076293945
Area/3695 Light/3.4524998664855957
Area/2210 Light/86.02000427246094
Area/4214 Light/24.00749969482422
Area/3012 Light/15.0600004196167
Area/979 Light/16.97249984741211
Area/466 Light/11.712499618530273
Area/1494 Light/24.81999969482422
Area/5073 Light/23.917499542236328
Area/2910 Light/20.040000915527344
Area/3506 Light/27.557498931884766
Area/4337 Light/2.504999876022339
Area/715 Light/26.799999237060547
Area/1670 Light/8.394999504089355
Area/602 Light/38.224998474121094
Area/1846 Light/44.307498931884766
Area/856 Light/29.39000129699707
Area/459 Light/25.36750030517578
Area/502 Light/8.550000190734863
Area/3074 Light/34.86750030517578
Area/1227 Light/26.212499618530273
Area/2098 Light/22.279998779296875
Area/1218 Light/44.875
Area/4722 Light/6.122499942779541
Area/2128 Light/84.27249908447266
Area/3257 Light/25.077499389648438
Area/4623 Light/40.23500061035156
Area/2328 Light/44.12750244140625
Area/4592 Light/1.6375000476837158
Area/4737 Light/23.182498931884766
Area/751 Light/41.92250061035156
Area/5051 Light/17.704999923706055
Area/2066 Light/43.43000030517578
Area/3484 Light/37.61499786376953
Area/2348 Light/15.917499542236328
Area/3027 Light/16.93000030517578
Area/4355 Light/7.795000076293945
Area/3356 Light/9.204999923706055
Area/3570 Light/24.297500610351562
Area/2926 Light/29.314998626708984
Area/2356 Light/12.369999885559082
Area/5197 Light/0.7200000286102295
Area/3428 Light/121.26249694824219
Area/4570 Light/15.012499809265137
Area/2970 Light/23.549999237060547
Area/3889 Light/9.017499923706055
Area/1766 Light/45.20499801635742
Area/4564 Light/17.322500228881836
Area/214 Light/10.047500610351562
Area/320 Light/3.6024999618530273
Area/2086 Light/49.44499969482422
Area/1980 Light/30.63249969482422
Area/2508 Light/21.239999771118164
Area/3461 Light/27.790000915527344
Area/5033 Light/0.9175000190734863
Area/1897 Light/29.69499969482422
Area/814 Light/24.31999969482422
Area/4671 Light/1.5550000667572021
Area/4644 Light/9.729999542236328
Area/5195 Light/0.7549999952316284
Area/908 Light/14.672500610351562
Area/4525 Light/1.565000057220459
Area/70 Light/5.177499771118164
Area/3494 Light/31.31999969482422
Area/1027 Light/35.88500213623047
Area/3983 Light/20.407501220703125
Area/1780 Light/13.839999198913574
Area/2797 Light/26.142499923706055
Area/2475 Light/38.48749923706055
Area/1687 Light/24.657501220703125
Area/5169 Light/1.2350000143051147
Area/2596 Light/13.702499389648438
Area/5069 Light/14.797499656677246
Area/4453 Light/27.099998474121094
Area/3015 Light/4.692500114440918
Area/4480 Light/20.59749984741211
Area/4513 Light/8.894999504089355
Area/737 Light/20.40250015258789
Area/4437 Light/3.2975001335144043
Area/4083 Light/5.997500419616699
Area/4215 Light/21.799999237060547
Area/4756 Light/1.2899999618530273
Area/2793 Light/21.849998474121094
Area/5231 Light/13.967499732971191
Area/2421 Light/34.192501068115234
Area/1100 Light/17.349998474121094
Area/1225 Light/35.26250076293945
Area/30 Light/9.674999237060547
Area/2658 Light/38.977500915527344
Area/2729 Light/63.48500061035156
Area/1077 Light/8.489999771118164
Area/2487 Light/62.79750061035156
Area/303 Light/11.769999504089355
Area/1983 Light/28.377500534057617
Area/1152 Light/25.77750015258789
Area/5290 Light/18.50749969482422
Area/4152 Light/16.219999313354492
Area/1316 Light/42.56749725341797
Area/2743 Light/39.23500061035156
Area/3992 Light/29.77250099182129
Area/3547 Light/38.80500030517578
Area/1 Light/9.764999389648438
Area/4768 Light/1.0800000429153442
Area/229 Light/4.0625
Area/3706 Light/16.797500610351562
Area/4497 Light/24.084999084472656
Area/211 Light/7.480000019073486
Area/114 Light/14.930000305175781
Area/1537 Light/31.502500534057617
Area/3280 Light/13.537500381469727
Area/1718 Light/46.032501220703125
Area/1187 Light/15.855000495910645
Area/1585 Light/18.127500534057617
Area/3416 Light/17.662500381469727
Area/3373 Light/25.69499969482422
Area/2838 Light/28.34749984741211
Area/3142 Light/30.39750099182129
Area/319 Light/5.235000133514404
Area/166 Light/6.860000133514404
Area/4877 Light/40.567501068115234
Area/5198 Light/1.125
Area/707 Light/26.93000030517578
Area/901 Light/23.315000534057617
Area/1262 Light/4.122499942779541
Area/1561 Light/33.97999954223633
Area/2787 Light/9.267499923706055
Area/3006 Light/27.34749984741211
Area/2084 Light/13.15000057220459
Area/1768 Light/33.442501068115234
Area/4834 Light/1.659999966621399
Area/3169 Light/33.1875
Area/2022 Light/21.587501525878906
Area/2491 Light/34.16749954223633
Area/1784 Light/20.787498474121094
Area/4930 Light/1.0724999904632568
Area/3395 Light/31.380001068115234
Area/4398 Light/20.967500686645508
Area/5110 Light/0.8350000381469727
Area/1349 Light/9.34000015258789
Area/3967 Light/34.467498779296875
Area/3996 Light/21.864999771118164
Area/1094 Light/4.659999847412109
Area/4044 Light/26.282501220703125
Area/2305 Light/43.36499786376953
Area/1413 Light/13.729999542236328
Area/4996 Light/5.017499923706055
Area/2462 Light/30.404998779296875
Area/4432 Light/14.104999542236328
Area/1216 Light/29.5625
Area/3290 Light/17.207500457763672
Area/371 Light/29.197500228881836
Area/5012 Light/1.1399999856948853
Area/1879 Light/34.41749954223633
Area/4039 Light/27.927501678466797
Area/3033 Light/39.56749725341797
Area/3678 Light/74.06749725341797
Area/3927 Light/5.414999961853027
Area/2123 Light/50.13500213623047
Area/1956 Light/31.952499389648438
Area/823 Light/5.837499618530273
Area/1508 Light/32.067501068115234
Area/2999 Light/36.310001373291016
Area/2889 Light/34.09000015258789
Area/2619 Light/26.53499984741211
Area/1290 Light/37.98250198364258
Area/3260 Light/28.782501220703125
Area/3713 Light/47.72249984741211
Area/2699 Light/11.620000839233398
Area/2860 Light/24.157501220703125
Area/1725 Light/65.16500091552734
Area/219 Light/9.292499542236328
Area/3210 Light/15.632499694824219
Area/5067 Light/24.077499389648438
Area/2221 Light/38.845001220703125
Area/1838 Light/12.625
Area/1698 Light/11.970000267028809
Area/2436 Light/7.985000133514404
Area/1864 Light/20.674999237060547
Area/2223 Light/37.154998779296875
Area/2578 Light/21.889999389648438
Area/4018 Light/28.047500610351562
Area/2332 Light/36.54500198364258
Area/939 Light/25.732500076293945
Area/4643 Light/12.737499237060547
Area/1924 Light/29.639999389648438
Area/2350 Light/0
Area/5183 Light/0.8824999928474426
Area/361 Light/24.60249900817871
Area/2673 Light/32.15749740600586
Area/3192 Light/36.38249969482422
Area/3560 Light/19.35249900817871
Area/3722 Light/17.81999969482422
Area/1045 Light/33.07250213623047
Area/4543 Light/12.420000076293945
Area/3628 Light/22.094999313354492
Area/3801 Light/22.354999542236328
Area/822 Light/7.762500286102295
Area/4935 Light/0.9800000190734863
Area/4072 Light/39.022499084472656
Area/3366 Light/23.047500610351562
Area/3618 Light/13.815000534057617
Area/3215 Light/43.619998931884766
Area/1113 Light/23.68000030517578
Area/2311 Light/39.49749755859375
Area/940 Light/18.787500381469727
Area/4102 Light/22.854999542236328
Area/1957 Light/42.840003967285156
Area/4486 Light/12.637499809265137
Area/629 Light/38.540000915527344
Area/3344 Light/34.36499786376953
Area/1810 Light/43.842498779296875
Area/2171 Light/41.852500915527344
Area/2406 Light/37.907501220703125
Area/4241 Light/33.375
Area/3682 Light/5.6875
Area/1553 Light/28.012500762939453
Area/2175 Light/15.649999618530273
Area/2039 Light/60.89250183105469
Area/1614 Light/8.077499389648438
Area/1076 Light/5.104999542236328
Area/80 Light/7.157500267028809
Area/2631 Light/40.07250213623047
Area/1292 Light/37.17500305175781
Area/440 Light/30.799999237060547
Area/167 Light/5.420000076293945
Area/2353 Light/13.34749984741211
Area/3919 Light/30.815000534057617
Area/691 Light/24.822500228881836
Area/4683 Light/1.557499885559082
Area/3907 Light/25.834999084472656
Area/2754 Light/17.927499771118164
Area/5180 Light/0.9550000429153442
Area/4739 Light/19.154998779296875
Area/665 Light/24.98750114440918
Area/1894 Light/38.86000061035156
Area/1189 Light/14.367500305175781
Area/2444 Light/8.565000534057617
Area/3865 Light/14.0600004196167
Area/2062 Light/49.96750259399414
Area/4094 Light/4.019999980926514
Area/2521 Light/5.427499771118164
Area/4229 Light/48.87249755859375
Area/370 Light/27.247499465942383
Area/3999 Light/25.332500457763672
Area/1328 Light/14.070000648498535
Area/348 Light/37.525001525878906
Area/613 Light/24.817501068115234
Area/296 Light/7.854999542236328
Area/4719 Light/4.109999656677246
Area/35 Light/6.105000019073486
Area/286 Light/30.895000457763672
Area/3784 Light/12.837499618530273
Area/2494 Light/23.342498779296875
Area/4015 Light/4.65749979019165
Area/2057 Light/36.342498779296875
Area/4594 Light/5.632499694824219
Area/1782 Light/23.077499389648438
Area/1699 Light/16.657501220703125
Area/3477 Light/23.302499771118164
Area/1605 Light/9.27500057220459
Area/259 Light/17.079999923706055
Area/4993 Light/13.905000686645508
Area/5210 Light/37.154998779296875
Area/4783 Light/4.440000057220459
Area/834 Light/29.15250015258789
Area/5055 Light/8.677499771118164
Area/4048 Light/39.57999801635742
Area/4191 Light/6.6875
Area/2756 Light/33.90999984741211
Area/60 Light/10.289999961853027
Area/4970 Light/6.012499809265137
Area/5269 Light/0.8450000286102295
Area/4782 Light/2.4650001525878906
Area/2170 Light/40.29499816894531
Area/564 Light/21.877498626708984
Area/2403 Light/60.10000228881836
Area/1118 Light/24.71500015258789
Area/458 Light/32.755001068115234
Area/1804 Light/45.337501525878906
Area/1743 Light/24.357500076293945
Area/680 Light/16.584999084472656
Area/3151 Light/34.19499969482422
Area/2243 Light/37.12000274658203
Area/3741 Light/18.837499618530273
Area/2265 Light/8.307499885559082
Area/646 Light/27.1825008392334
Area/610 Light/23.650001525878906
Area/1022 Light/15.087499618530273
Area/3496 Light/27.90999984741211
Area/591 Light/8.34000015258789
Area/4863 Light/0.8949999809265137
Area/5222 Light/7.087500095367432
Area/4717 Light/5.989999771118164
Area/4808 Light/4.152500152587891
Area/3559 Light/21.2549991607666
Area/4830 Light/2.7725000381469727
Area/3761 Light/8.0024995803833
Area/1582 Light/24.079999923706055
Area/2468 Light/53.084999084472656
Area/5005 Light/1.2174999713897705
Area/434 Light/38.12000274658203
Area/3668 Light/28.360000610351562
Area/36 Light/6.960000038146973
Area/10 Light/12.3774995803833
Area/127 Light/5.817500114440918
Area/612 Light/17.63249969482422
Area/2295 Light/66.40750122070312
Area/1243 Light/15.765000343322754
Area/4343 Light/2.299999952316284
Area/2908 Light/33.50749969482422
Area/3132 Light/44.154998779296875
Area/2507 Light/15.415000915527344
Area/2522 Light/5.607500076293945
Area/73 Light/10.667499542236328
Area/566 Light/6.105000019073486
Area/3143 Light/35.74250030517578
Area/65 Light/8.254999160766602
Area/1610 Light/22.792499542236328
Area/970 Light/26.145000457763672
Area/1403 Light/32.73749923706055
Area/4045 Light/51.24250030517578
Area/3616 Light/5.042500019073486
Area/4030 Light/2.505000114440918
Area/4455 Light/33.29750061035156
Area/3947 Light/6.694999694824219
Area/2937 Light/2.0850000381469727
Area/5209 Light/38.6150016784668
Area/4146 Light/32.959999084472656
Area/1285 Light/23.78499984741211
Area/4105 Light/22.707500457763672
Area/1646 Light/35.84000015258789
Area/1181 Light/4.019999980926514
Area/4461 Light/32.74250030517578
Area/4293 Light/30.15250015258789
Area/3740 Light/20.647499084472656
Area/817 Light/11.234999656677246
Area/1296 Light/31.21500015258789
Area/4095 Light/3.640000104904175
Area/1335 Light/10.737500190734863
Area/3388 Light/19.837499618530273
Area/4273 Light/9.485000610351562
Area/2784 Light/19.279998779296875
Area/695 Light/23.079999923706055
Area/427 Light/22.1299991607666
Area/4040 Light/34.959999084472656
Area/4247 Light/25.235000610351562
Area/1384 Light/26.88249969482422
Area/5146 Light/7.505000114440918
Area/3665 Light/21.02750015258789
Area/456 Light/34.81500244140625
Area/1966 Light/48.23250198364258
Area/4363 Light/1.6725000143051147
Area/1019 Light/16.024999618530273
Area/4059 Light/28.26999855041504
Area/3940 Light/36.587501525878906
Area/2484 Light/44.474998474121094
Area/5260 Light/0.949999988079071
Area/2244 Light/42.92250061035156
Area/5160 Light/3.559999942779541
Area/199 Light/19.009998321533203
Area/4035 Light/4.997500419616699
Area/2693 Light/20.297500610351562
Area/625 Light/28.002498626708984
Area/4116 Light/9.767499923706055
Area/4994 Light/11.452499389648438
Area/660 Light/19.502498626708984
Area/5265 Light/0.8650000095367432
Area/4439 Light/3.754999876022339
Area/2767 Light/5.190000057220459
Area/2239 Light/32.755001068115234
Area/5211 Light/24.139999389648438
Area/1256 Light/19.407501220703125
Area/3303 Light/19.354999542236328
Area/2425 Light/18.107498168945312
Area/739 Light/17.145000457763672
Area/2326 Light/39.967498779296875
Area/682 Light/21.770000457763672
Area/2649 Light/77.31749725341797
Area/581 Light/13.954999923706055
Area/1497 Light/18.967498779296875
Area/795 Light/26.71000099182129
Area/1800 Light/36.220001220703125
Area/2742 Light/35.935001373291016
Area/1652 Light/28.802499771118164
Area/2138 Light/46.32749938964844
Area/4300 Light/10.702499389648438
Area/2251 Light/31.68000030517578
Area/5108 Light/0.7975000143051147
Area/2513 Light/11.6899995803833
Area/2289 Light/56.03499984741211
Area/4320 Light/23.744998931884766
Area/1999 Light/8.854999542236328
Area/900 Light/27.46249771118164
Area/3776 Light/29.07000160217285
Area/276 Light/23.182498931884766
Area/746 Light/14.479999542236328
Area/2253 Light/35.14500045776367
Area/1781 Light/11.440000534057617
Area/3338 Light/41.162498474121094
Area/3605 Light/6.462500095367432
Area/2313 Light/47.4375
Area/2602 Light/-1.7014115303685483e+38
Area/3931 Light/4.449999809265137
Area/2176 Light/22.392498016357422
Area/4483 Light/15.232500076293945
Area/2045 Light/69.6199951171875
Area/4237 Light/28.485000610351562
Area/4816 Light/21.809999465942383
Area/802 Light/20.11750030517578
Area/327 Light/17.407499313354492
Area/2489 Light/50.48249816894531
Area/3991 Light/23.98750114440918
Area/1305 Light/19.344999313354492
Area/5287 Light/1.3200000524520874
Area/1677 Light/156.12750244140625
Area/3323 Light/41.07500076293945
Area/4982 Light/16.942501068115234
Area/3537 Light/28.489999771118164
Area/5096 Light/0.9950000047683716
Area/445 Light/25.395000457763672
Area/1286 Light/21.797500610351562
Area/2340 Light/25.4375
Area/960 Light/32.36499786376953
Area/79 Light/5.154999732971191
Area/3986 Light/17.74250030517578
Area/2301 Light/38.470001220703125
Area/41 Light/11.680000305175781
Area/4140 Light/8.389999389648438
Area/3523 Light/7.284999847412109
Area/4406 Light/23.889999389648438
Area/4799 Light/6.397500038146973
Area/4316 Light/13.684999465942383
Area/965 Light/18.024999618530273
Area/2306 Light/38.720001220703125
Area/3467 Light/19.114999771118164
Area/3912 Light/18.387500762939453
Area/1106 Light/17.744998931884766
Area/5275 Light/0.7699999809265137
Area/291 Light/15.300000190734863
Area/828 Light/17.489999771118164
Area/2805 Light/38.119998931884766
Area/2337 Light/25.174999237060547
Area/5060 Light/7.739999771118164
Area/1689 Light/22.532501220703125
Area/2670 Light/29.389999389648438
Area/4981 Light/7.612500190734863
Area/43 Light/5.842499732971191
Area/1126 Light/24.424999237060547
Area/2465 Light/57.21500015258789
Area/1872 Light/31.434999465942383
Area/4234 Light/16.125
Area/1252 Light/9.422500610351562
Area/1068 Light/29.13249969482422
Area/3579 Light/39.97249984741211
Area/3465 Light/30.55000114440918
Area/3068 Light/27.280000686645508
Area/778 Light/21.517499923706055
Area/4136 Light/25.829999923706055
Area/2248 Light/27.13249969482422
Area/3704 Light/22.259998321533203
Area/4696 Light/1.4725000858306885
Area/2725 Light/48.584999084472656
Area/1289 Light/20.325000762939453
Area/4565 Light/11.697500228881836
Area/3454 Light/29.8075008392334
Area/4988 Light/17.854999542236328
Area/2152 Light/31.162498474121094
Area/806 Light/28.599998474121094
Area/4966 Light/20.09749984741211
Area/2906 Light/35.01000213623047
Area/3699 Light/7.505000114440918
Area/4990 Light/11.045000076293945
Area/4995 Light/10.042499542236328
Area/3924 Light/23.0674991607666
Area/4034 Light/5.512499809265137
Area/4803 Light/5.802499771118164
Area/1491 Light/35.79750061035156
Area/3832 Light/41.599998474121094
Area/2469 Light/50.67250061035156
Area/4852 Light/1.1099998950958252
Area/1701 Light/19.720001220703125
Area/3262 Light/17.207500457763672
Area/5178 Light/1.2174999713897705
Area/1315 Light/41.467498779296875
Area/4713 Light/14.75
Area/2181 Light/14.642499923706055
Area/877 Light/35.06999969482422
Area/3898 Light/26.802499771118164
Area/4550 Light/14.657499313354492
Area/3180 Light/33.147499084472656
Area/2047 Light/44.537498474121094
Area/1754 Light/14.322500228881836
Area/2884 Light/40.26250076293945
Area/4065 Light/12.0625
Area/2595 Light/21.154998779296875
Area/3830 Light/22.825000762939453
Area/5237 Light/3.2874999046325684
Area/4585 Light/2.2375001907348633
Area/1536 Light/23.3174991607666
Area/3914 Light/12.375
Area/3363 Light/7.639999866485596
Area/4633 Light/7.87999963760376
Area/5094 Light/1.3075000047683716
Area/4466 Light/11.84749984741211
Area/1798 Light/35.62000274658203
Area/2309 Light/30.774999618530273
Area/2563 Light/62.772499084472656
Area/2078 Light/53.842498779296875
Area/5089 Light/1.1624999046325684
Area/4445 Light/1.9100000858306885
Area/4280 Light/1.5699999332427979
Area/3958 Light/9.072500228881836
Area/198 Light/15.644999504089355
Area/2004 Light/38.334999084472656
Area/2776 Light/22.344999313354492
Area/1162 Light/12.09749984741211
Area/1179 Light/3.619999885559082
Area/1400 Light/47.875
Area/4642 Light/23.47249984741211
Area/4888 Light/12.132499694824219
Area/4677 Light/3.807499885559082
Area/122 Light/13.774999618530273
Area/4844 Light/1.2674999237060547
Area/3545 Light/42.154998779296875
Area/3369 Light/15.760000228881836
Area/5200 Light/1.0799999237060547
Area/4989 Light/13.180000305175781
Area/847 Light/12.880000114440918
Area/4190 Light/18.457500457763672
Area/4204 Light/11.857500076293945
Area/2497 Light/37.23250198364258
Area/2139 Light/55.1875
Area/4183 Light/22.809999465942383
Area/3396 Light/19.854999542236328
Area/1159 Light/8.670000076293945
Area/3274 Light/2.434999942779541
Area/2273 Light/8.592500686645508
Area/4576 Light/33.85749816894531
Area/996 Light/14.697500228881836
Area/1004 Light/17.862499237060547
Area/1654 Light/30.887500762939453
Area/2931 Light/5.835000038146973
Area/2101 Light/35.522499084472656
Area/4244 Light/31.69499969482422
Area/3794 Light/22.579999923706055
Area/4778 Light/1.037500023841858
Area/5013 Light/0.9674999713897705
Area/980 Light/12.917499542236328
Area/4878 Light/29.59749984741211
Area/5044 Light/26.592498779296875
Area/2851 Light/3.3299999237060547
Area/1198 Light/21.264999389648438
Area/37 Light/5.909999847412109
Area/2431 Light/5.930000305175781
Area/2928 Light/18.479999542236328
Area/2125 Light/75.83749389648438
Area/3896 Light/23.522499084472656
Area/861 Light/19.61750030517578
Area/4685 Light/1.5125000476837158
Area/3498 Light/20.165000915527344
Area/4338 Light/2.327500104904175
Area/4138 Light/17.190000534057617
Area/2478 Light/56.37750244140625
Area/1732 Light/36.00499725341797
Area/968 Light/12.065000534057617
Area/136 Light/6.300000190734863
Area/4769 Light/1.087499976158142
Area/831 Light/14.77750015258789
Area/1096 Light/5.262499809265137
Area/3797 Light/43.29499816894531
Area/4635 Light/6.480000019073486
Area/5252 Light/1.1724998950958252
Area/1523 Light/26.38249969482422
Area/3309 Light/24.197500228881836
Area/3466 Light/29.63500213623047
Area/1393 Light/20.297500610351562
Area/3422 Light/36.28249740600586
Area/1249 Light/5.940000534057617
Area/4456 Light/35.55999755859375
Area/4391 Light/11.90250015258789
Area/1056 Light/34.13500213623047
Area/2400 Light/62.65250015258789
Area/4700 Light/1.2825000286102295
Area/563 Light/29.0
Area/650 Light/13.672499656677246
Area/2127 Light/153.7449951171875
Area/5230 Light/15.297499656677246
Area/233 Light/8.362500190734863
Area/2739 Light/40.42500305175781
Area/1674 Light/41.68499755859375
Area/5031 Light/0.8274999856948853
Area/1893 Light/40.970001220703125
Area/4892 Light/6.574999809265137
Area/1055 Light/29.77750015258789
Area/950 Light/19.264999389648438
Area/1161 Light/13.292499542236328
Area/4425 Light/2.012500047683716
Area/2611 Light/7.865000247955322
Area/3249 Light/33.712501525878906
Area/532 Light/20.167499542236328
Area/1041 Light/34.04249954223633
Area/3550 Light/28.560001373291016
Area/1595 Light/68.42500305175781
Area/415 Light/10.524999618530273
Area/2107 Light/10.954999923706055
Area/3707 Light/7.852499961853027
Area/530 Light/25.274999618530273
Area/3127 Light/17.6875
Area/3207 Light/17.692501068115234
Area/2735 Light/50.75499725341797
Area/4353 Light/9.667499542236328
Area/2863 Light/21.4375
Area/1716 Light/36.06749725341797
Area/843 Light/4.872499942779541
Area/3841 Light/14.377500534057617
Area/5035 Light/1.5575000047683716
Area/2709 Light/19.067501068115234
Area/4129 Light/19.872501373291016
Area/2654 Light/38.9375
Area/49 Light/18.03499984741211
Area/3692 Light/34.48999786376953
Area/4121 Light/11.930000305175781
Area/2136 Light/42.57500076293945
Area/3253 Light/45.49250030517578
Area/2197 Light/20.599998474121094
Area/392 Light/14.299999237060547
Area/2935 Light/2.7024998664855957
Area/4220 Light/21.34749984741211
Area/4558 Light/15.949999809265137
Area/2407 Light/39.41749954223633
Area/2544 Light/31.345001220703125
Area/2076 Light/70.76750183105469
Area/2661 Light/27.857500076293945
Area/252 Light/2.572499990463257
Area/811 Light/17.032499313354492
Area/1806 Light/37.86750030517578
Area/1329 Light/14.177499771118164
Area/1160 Light/6.404999732971191
Area/990 Light/12.055000305175781
Area/2200 Light/20.022499084472656
Area/4669 Light/1.7925000190734863
Area/3487 Light/29.40999984741211
Area/1910 Light/38.537498474121094
Area/1273 Light/20.170000076293945
Area/4046 Light/48.68250274658203
Area/1361 Light/49.63999938964844
Area/1534 Light/18.44999885559082
Area/2691 Light/15.932499885559082
Area/3037 Light/33.04999923706055
Area/364 Light/20.655000686645508
Area/3101 Light/3.192500114440918
Area/4856 Light/0.9574999809265137
Area/1481 Light/32.25749969482422
Area/1985 Light/33.69499969482422
Area/3950 Light/7.554999828338623
Area/1883 Light/44.95249938964844
Area/1927 Light/40.252498626708984
Area/2774 Light/10.917500495910645
Area/3933 Light/7.239999771118164
Area/2096 Light/26.89499855041504
Area/3241 Light/55.972503662109375
Area/4952 Light/6.659999847412109
Area/3796 Light/35.54249954223633
Area/4618 Light/1.024999976158142
Area/583 Light/16.927499771118164
Area/804 Light/28.25749969482422
Area/917 Light/38.56500244140625
