Area/1172 Carbon/279.45684814453125
Area/3930 Carbon/0.0
Area/170 Carbon/0.0
Area/3965 Carbon/1019.8405151367188
Area/3955 Carbon/371.0939025878906
Area/5268 Carbon/0.0
Area/1563 Carbon/1076.7872314453125
Area/2542 Carbon/976.6762084960938
Area/3315 Carbon/1801.640625
Area/1443 Carbon/746.37109375
Area/668 Carbon/350.6387023925781
Area/973 Carbon/694.7255249023438
Area/4098 Carbon/0.0
Area/3070 Carbon/2931.253173828125
Area/3655 Carbon/1260.24951171875
Area/598 Carbon/1194.4052734375
Area/4100 Carbon/0.0
Area/988 Carbon/207.23658752441406
Area/1626 Carbon/1429.605224609375
Area/2209 Carbon/2052.19091796875
Area/862 Carbon/788.0299682617188
Area/4370 Carbon/341.74053955078125
Area/5251 Carbon/0.0
Area/4473 Carbon/421.3938903808594
Area/2330 Carbon/1135.2210693359375
Area/5047 Carbon/613.3969116210938
Area/4938 Carbon/0.0
Area/2886 Carbon/1931.196533203125
Area/4017 Carbon/0.0
Area/3144 Carbon/1848.596435546875
Area/2788 Carbon/596.8451538085938
Area/2690 Carbon/279.0461730957031
Area/87 Carbon/228.0418701171875
Area/2025 Carbon/529.685791015625
Area/2122 Carbon/1416.363037109375
Area/4928 Carbon/0.0
Area/5029 Carbon/0.0
Area/3433 Carbon/0.0
Area/2916 Carbon/1355.484375
Area/13 Carbon/271.8764343261719
Area/4709 Carbon/751.768310546875
Area/3176 Carbon/667.8510131835938
Area/3474 Carbon/740.85400390625
Area/1658 Carbon/470.9681701660156
Area/1881 Carbon/1871.4754638671875
Area/4603 Carbon/0.0
Area/5134 Carbon/329.3741149902344
Area/4308 Carbon/361.4142150878906
Area/4905 Carbon/504.90716552734375
Area/4002 Carbon/1301.165771484375
Area/5036 Carbon/75.38809967041016
Area/855 Carbon/820.2930908203125
Area/3514 Carbon/0.0
Area/180 Carbon/546.8324584960938
Area/1487 Carbon/618.4229125976562
Area/2163 Carbon/871.780517578125
Area/1830 Carbon/404.9923400878906
Area/2607 Carbon/256.0442810058594
Area/3119 Carbon/608.5913696289062
Area/5207 Carbon/83.3504867553711
Area/4535 Carbon/0.0
Area/2979 Carbon/2821.928955078125
Area/1115 Carbon/761.8609619140625
Area/2199 Carbon/582.3103637695312
Area/1196 Carbon/713.4265747070312
Area/2899 Carbon/4353.47900390625
Area/604 Carbon/1241.9964599609375
Area/2850 Carbon/0.0
Area/129 Carbon/321.5985412597656
Area/4258 Carbon/0.0
Area/4527 Carbon/0.0
Area/2031 Carbon/638.6219482421875
Area/4941 Carbon/0.0
Area/1040 Carbon/1015.3705444335938
Area/5162 Carbon/0.0
Area/947 Carbon/795.5015869140625
Area/280 Carbon/547.841552734375
Area/1950 Carbon/836.9262084960938
Area/342 Carbon/581.2337036132812
Area/3464 Carbon/764.6129150390625
Area/2853 Carbon/0.0
Area/4555 Carbon/397.28228759765625
Area/436 Carbon/1187.2620849609375
Area/4276 Carbon/0.0
Area/4198 Carbon/0.0
Area/5253 Carbon/0.0
Area/4895 Carbon/307.5791320800781
Area/217 Carbon/268.6035461425781
Area/3600 Carbon/0.0
Area/4686 Carbon/0.0
Area/2651 Carbon/0.0
Area/3620 Carbon/583.1827392578125
Area/52 Carbon/168.88978576660156
Area/1688 Carbon/449.7080078125
Area/608 Carbon/1027.649169921875
Area/1434 Carbon/411.13677978515625
Area/275 Carbon/448.448486328125
Area/1588 Carbon/572.7442626953125
Area/3419 Carbon/1104.450927734375
Area/1287 Carbon/937.5545043945312
Area/281 Carbon/549.0036010742188
Area/4149 Carbon/513.3171997070312
Area/4309 Carbon/401.8793640136719
Area/1624 Carbon/1379.4990234375
Area/160 Carbon/215.52438354492188
Area/14 Carbon/231.6861572265625
Area/1720 Carbon/1171.37890625
Area/4589 Carbon/0.0
Area/5285 Carbon/53.43905258178711
Area/2525 Carbon/240.9630126953125
Area/4062 Carbon/452.49542236328125
Area/1988 Carbon/1159.835693359375
Area/589 Carbon/423.43487548828125
Area/1449 Carbon/797.5792236328125
Area/4325 Carbon/1030.0634765625
Area/3576 Carbon/1456.0032958984375
Area/4548 Carbon/449.9534606933594
Area/3651 Carbon/1041.84619140625
Area/1235 Carbon/419.66351318359375
Area/1475 Carbon/892.1117553710938
Area/1667 Carbon/331.1222229003906
Area/3629 Carbon/859.8540649414062
Area/4285 Carbon/319.7467346191406
Area/4103 Carbon/661.2910766601562
Area/1440 Carbon/687.39111328125
Area/3785 Carbon/347.4848327636719
Area/1190 Carbon/640.3130493164062
Area/2090 Carbon/746.2900390625
Area/3610 Carbon/120.09780883789062
Area/4416 Carbon/0.0
Area/1543 Carbon/1493.3487548828125
Area/5112 Carbon/0.0
Area/5007 Carbon/0.0
Area/2286 Carbon/893.2359008789062
Area/3275 Carbon/0.0
Area/2435 Carbon/0.0
Area/194 Carbon/367.8619079589844
Area/4971 Carbon/221.02499389648438
Area/3535 Carbon/614.7594604492188
Area/4567 Carbon/453.3665466308594
Area/4656 Carbon/629.864990234375
Area/3254 Carbon/1032.7596435546875
Area/3093 Carbon/620.6414794921875
Area/1969 Carbon/2531.2197265625
Area/3998 Carbon/1041.1414794921875
Area/2547 Carbon/1677.2454833984375
Area/3282 Carbon/923.4646606445312
Area/555 Carbon/382.42547607421875
Area/2842 Carbon/698.6383666992188
Area/34 Carbon/316.2851867675781
Area/295 Carbon/403.1709289550781
Area/5115 Carbon/0.0
Area/4427 Carbon/0.0
Area/3312 Carbon/1517.254150390625
Area/3005 Carbon/942.060302734375
Area/2257 Carbon/779.2020263671875
Area/2962 Carbon/896.9546508789062
Area/734 Carbon/301.91064453125
Area/2997 Carbon/1559.498046875
Area/3063 Carbon/2638.6435546875
Area/162 Carbon/168.68357849121094
Area/2782 Carbon/468.82244873046875
Area/94 Carbon/397.239501953125
Area/4139 Carbon/436.4150390625
Area/5218 Carbon/316.94189453125
Area/2923 Carbon/773.4605712890625
Area/1135 Carbon/798.5133666992188
Area/844 Carbon/438.16162109375
Area/381 Carbon/383.38616943359375
Area/4503 Carbon/0.0
Area/1236 Carbon/357.0260009765625
Area/4419 Carbon/0.0
Area/471 Carbon/322.03668212890625
Area/3259 Carbon/754.9360961914062
Area/517 Carbon/1399.0045166015625
Area/1972 Carbon/2644.872802734375
Area/4270 Carbon/488.68841552734375
Area/2222 Carbon/4635.41162109375
Area/213 Carbon/291.4554138183594
Area/1175 Carbon/134.53834533691406
Area/5132 Carbon/451.282958984375
Area/3283 Carbon/840.6824340820312
Area/3059 Carbon/2101.612060546875
Area/4283 Carbon/0.0
Area/2614 Carbon/415.9627990722656
Area/294 Carbon/441.9964904785156
Area/2490 Carbon/2142.93115234375
Area/2373 Carbon/1220.0484619140625
Area/5257 Carbon/0.0
Area/818 Carbon/303.1560974121094
Area/412 Carbon/210.57125854492188
Area/5141 Carbon/212.2190399169922
Area/1029 Carbon/682.625732421875
Area/140 Carbon/155.43812561035156
Area/2857 Carbon/455.2874755859375
Area/3611 Carbon/91.8516616821289
Area/4272 Carbon/440.86187744140625
Area/4926 Carbon/0.0
Area/2769 Carbon/0.0
Area/4458 Carbon/409.8669128417969
Area/2194 Carbon/419.55169677734375
Area/2571 Carbon/3652.0
Area/481 Carbon/230.60455322265625
Area/2189 Carbon/473.41644287109375
Area/1890 Carbon/0.0
Area/3661 Carbon/1336.658935546875
Area/727 Carbon/437.2992248535156
Area/1852 Carbon/772.1839599609375
Area/1281 Carbon/745.3949584960938
Area/1330 Carbon/232.52447509765625
Area/2492 Carbon/1789.3023681640625
Area/1050 Carbon/844.3120727539062
Area/1448 Carbon/794.976806640625
Area/763 Carbon/768.5924072265625
Area/4180 Carbon/0.0
Area/1676 Carbon/921.2546997070312
Area/987 Carbon/231.77325439453125
Area/2184 Carbon/548.3997802734375
Area/2747 Carbon/1487.476318359375
Area/4156 Carbon/935.6102294921875
Area/2534 Carbon/539.275146484375
Area/4547 Carbon/500.80853271484375
Area/109 Carbon/275.6554260253906
Area/2636 Carbon/3046.915283203125
Area/2384 Carbon/3353.94384765625
Area/1134 Carbon/833.8327026367188
Area/4248 Carbon/0.0
Area/0 Carbon/169.66258239746094
Area/5216 Carbon/393.38507080078125
Area/4200 Carbon/341.5110168457031
Area/1232 Carbon/565.9613647460938
Area/2390 Carbon/5647.27294921875
Area/4953 Carbon/0.0
Area/3116 Carbon/835.9039306640625
Area/1528 Carbon/719.3111572265625
Area/485 Carbon/266.17138671875
Area/1847 Carbon/1322.4163818359375
Area/479 Carbon/242.0596923828125
Area/603 Carbon/1328.6455078125
Area/3098 Carbon/201.34776306152344
Area/1609 Carbon/558.9926147460938
Area/3161 Carbon/1578.7877197265625
Area/4646 Carbon/430.3725891113281
Area/496 Carbon/381.0665588378906
Area/2426 Carbon/695.7755126953125
Area/2433 Carbon/0.0
Area/1759 Carbon/1093.42822265625
Area/4629 Carbon/571.9158325195312
Area/5242 Carbon/0.0
Area/1334 Carbon/268.40765380859375
Area/4611 Carbon/0.0
Area/3187 Carbon/0.0
Area/820 Carbon/277.34930419921875
Area/5074 Carbon/0.0
Area/4572 Carbon/631.7500610351562
Area/2948 Carbon/508.2945556640625
Area/4178 Carbon/0.0
Area/2778 Carbon/380.3490905761719
Area/5131 Carbon/550.9177856445312
Area/1024 Carbon/666.5384521484375
Area/1594 Carbon/751.54248046875
Area/4001 Carbon/1182.583984375
Area/3764 Carbon/0.0
Area/1325 Carbon/207.1454315185547
Area/4383 Carbon/580.9100952148438
Area/4319 Carbon/669.4696655273438
Area/3457 Carbon/622.0692749023438
Area/2450 Carbon/504.7246398925781
Area/2757 Carbon/785.2990112304688
Area/197 Carbon/467.03961181640625
Area/1771 Carbon/514.8925170898438
Area/3042 Carbon/686.0756225585938
Area/1678 Carbon/1002.072021484375
Area/2952 Carbon/610.6758422851562
Area/561 Carbon/358.083984375
Area/5203 Carbon/79.46883392333984
Area/787 Carbon/771.5350341796875
Area/1355 Carbon/648.99658203125
Area/1815 Carbon/1500.5458984375
Area/1322 Carbon/388.9422607421875
Area/2706 Carbon/631.674072265625
Area/1404 Carbon/558.57421875
Area/887 Carbon/644.1732177734375
Area/1539 Carbon/1185.9764404296875
Area/3071 Carbon/2877.38818359375
Area/1223 Carbon/846.9498291015625
Area/4008 Carbon/0.0
Area/1166 Carbon/305.181640625
Area/832 Carbon/644.5563354492188
Area/4944 Carbon/0.0
Area/4855 Carbon/0.0
Area/2657 Carbon/2848.408935546875
Area/4599 Carbon/140.8909912109375
Area/664 Carbon/553.1701049804688
Area/4810 Carbon/298.4067077636719
Area/3200 Carbon/809.9209594726562
Area/1426 Carbon/395.287841796875
Area/2378 Carbon/2026.8707275390625
Area/1891 Carbon/0.0
Area/1606 Carbon/430.6757507324219
Area/1254 Carbon/362.3486328125
Area/3374 Carbon/619.3630981445312
Area/209 Carbon/420.5098571777344
Area/3970 Carbon/559.7802124023438
Area/3994 Carbon/1153.3177490234375
Area/3881 Carbon/844.8229370117188
Area/3792 Carbon/576.26171875
Area/4605 Carbon/0.0
Area/4093 Carbon/453.2126770019531
Area/1731 Carbon/1158.2529296875
Area/2280 Carbon/461.9789123535156
Area/3590 Carbon/1408.0968017578125
Area/3393 Carbon/1074.3485107421875
Area/907 Carbon/195.50149536132812
Area/68 Carbon/108.30025482177734
Area/355 Carbon/859.3527221679688
Area/2557 Carbon/6253.38330078125
Area/2396 Carbon/5813.533203125
Area/450 Carbon/678.9417724609375
Area/3236 Carbon/2010.419921875
Area/4729 Carbon/376.9535827636719
Area/678 Carbon/742.6185302734375
Area/3358 Carbon/0.0
Area/3379 Carbon/602.237060546875
Area/938 Carbon/779.275390625
Area/413 Carbon/207.12167358398438
Area/3743 Carbon/1340.8902587890625
Area/906 Carbon/173.29034423828125
Area/4279 Carbon/0.0
Area/2258 Carbon/744.5960693359375
Area/914 Carbon/598.1129760742188
Area/1177 Carbon/143.15234375
Area/4620 Carbon/1300.0849609375
Area/3578 Carbon/1347.8525390625
Area/1468 Carbon/1063.68701171875
Area/3402 Carbon/1545.97607421875
Area/4396 Carbon/493.021728515625
Area/5206 Carbon/81.97586059570312
Area/3038 Carbon/561.8884887695312
Area/2308 Carbon/4825.79736328125
Area/3614 Carbon/389.3030700683594
Area/20 Carbon/279.7427673339844
Area/3689 Carbon/0.0
Area/3443 Carbon/0.0
Area/4819 Carbon/447.4001159667969
Area/2457 Carbon/980.1016845703125
Area/247 Carbon/176.34524536132812
Area/3403 Carbon/1519.0103759765625
Area/4113 Carbon/0.0
Area/2428 Carbon/625.3273315429688
Area/2914 Carbon/1623.2913818359375
Area/4515 Carbon/222.88217163085938
Area/1086 Carbon/367.4751281738281
Area/394 Carbon/211.733154296875
Area/2458 Carbon/1084.1866455078125
Area/1441 Carbon/710.9429321289062
Area/1081 Carbon/362.57733154296875
Area/3798 Carbon/844.8307495117188
Area/964 Carbon/910.1450805664062
Area/359 Carbon/622.767333984375
Area/971 Carbon/747.5606689453125
Area/2093 Carbon/943.248046875
Area/4224 Carbon/391.7817077636719
Area/97 Carbon/423.697021484375
Area/2262 Carbon/776.2740478515625
Area/995 Carbon/345.7618103027344
Area/4081 Carbon/0.0
Area/1807 Carbon/1476.676025390625
Area/1970 Carbon/2714.316650390625
Area/3 Carbon/195.9992218017578
Area/654 Carbon/285.0270080566406
Area/794 Carbon/910.1450805664062
Area/2293 Carbon/2071.208984375
Area/3256 Carbon/911.1484985351562
Area/1625 Carbon/1371.9720458984375
Area/2561 Carbon/6989.26416015625
Area/3666 Carbon/1425.9129638671875
Area/4303 Carbon/617.4797973632812
Area/2003 Carbon/623.7044677734375
Area/2554 Carbon/4580.06787109375
Area/4663 Carbon/0.0
Area/3972 Carbon/460.76861572265625
Area/231 Carbon/128.36666870117188
Area/429 Carbon/887.242431640625
Area/3522 Carbon/0.0
Area/330 Carbon/202.17047119140625
Area/3703 Carbon/501.56451416015625
Area/1421 Carbon/436.09844970703125
Area/1032 Carbon/782.9697875976562
Area/5189 Carbon/0.0
Area/2109 Carbon/440.86737060546875
Area/966 Carbon/869.4464111328125
Area/2968 Carbon/1318.980224609375
Area/4029 Carbon/145.56967163085938
Area/1310 Carbon/727.7708740234375
Area/2067 Carbon/1964.301025390625
Area/5057 Carbon/199.22805786132812
Area/3517 Carbon/0.0
Area/833 Carbon/654.7542724609375
Area/2911 Carbon/1898.236572265625
Area/750 Carbon/569.6390991210938
Area/3298 Carbon/789.2734375
Area/264 Carbon/805.191162109375
Area/5048 Carbon/460.4098205566406
Area/759 Carbon/339.77301025390625
Area/4960 Carbon/1142.1875
Area/3378 Carbon/586.5472412109375
Area/3816 Carbon/832.2660522460938
Area/3500 Carbon/1220.4849853515625
Area/4127 Carbon/555.0989379882812
Area/3389 Carbon/825.7638549804688
Area/1866 Carbon/806.2128295898438
Area/1333 Carbon/245.99755859375
Area/4264 Carbon/0.0
Area/4885 Carbon/265.7750244140625
Area/4361 Carbon/0.0
Area/1517 Carbon/340.7074279785156
Area/2680 Carbon/384.8788146972656
Area/5291 Carbon/121.89286804199219
Area/2261 Carbon/756.1636352539062
Area/2006 Carbon/682.0550537109375
Area/4598 Carbon/141.8853302001953
Area/2573 Carbon/2616.52978515625
Area/2961 Carbon/819.94873046875
Area/4142 Carbon/376.36102294921875
Area/4779 Carbon/0.0
Area/4841 Carbon/0.0
Area/4269 Carbon/494.8854675292969
Area/587 Carbon/127.55986022949219
Area/4501 Carbon/0.0
Area/597 Carbon/1093.6707763671875
Area/2074 Carbon/1092.333251953125
Area/4764 Carbon/0.0
Area/659 Carbon/487.5597229003906
Area/3634 Carbon/672.177490234375
Area/4410 Carbon/1224.9381103515625
Area/2845 Carbon/497.6570739746094
Area/3909 Carbon/1251.4249267578125
Area/2972 Carbon/1974.168701171875
Area/1547 Carbon/1278.0799560546875
Area/2110 Carbon/446.09271240234375
Area/2770 Carbon/0.0
Area/2415 Carbon/1125.6180419921875
Area/2930 Carbon/404.47711181640625
Area/2097 Carbon/980.8682861328125
Area/2858 Carbon/386.69818115234375
Area/1887 Carbon/2015.806640625
Area/3223 Carbon/1111.63330078125
Area/4135 Carbon/752.3214721679688
Area/4977 Carbon/247.9074249267578
Area/723 Carbon/480.2860412597656
Area/1533 Carbon/808.6279907226562
Area/1011 Carbon/283.01898193359375
Area/1666 Carbon/310.1136169433594
Area/2520 Carbon/250.5758056640625
Area/1202 Carbon/920.8353271484375
Area/4110 Carbon/213.03175354003906
Area/1635 Carbon/1175.02685546875
Area/4464 Carbon/505.4232482910156
Area/895 Carbon/393.3018493652344
Area/648 Carbon/339.51806640625
Area/1518 Carbon/359.6978454589844
Area/1375 Carbon/1408.0968017578125
Area/1130 Carbon/985.626953125
Area/5130 Carbon/563.13720703125
Area/3175 Carbon/749.5803833007812
Area/5083 Carbon/0.0
Area/3097 Carbon/294.17242431640625
Area/1504 Carbon/587.76318359375
Area/4893 Carbon/256.3022155761719
Area/1365 Carbon/797.779052734375
Area/366 Carbon/622.124267578125
Area/4411 Carbon/1179.4215087890625
Area/5143 Carbon/220.73431396484375
Area/4942 Carbon/0.0
Area/4025 Carbon/429.8584289550781
Area/3154 Carbon/2530.419189453125
Area/4118 Carbon/304.972900390625
Area/2598 Carbon/233.2281036376953
Area/4557 Carbon/364.16241455078125
Area/128 Carbon/344.39453125
Area/1597 Carbon/616.1387329101562
Area/1592 Carbon/748.8031005859375
Area/2288 Carbon/1190.9361572265625
Area/4773 Carbon/0.0
Area/385 Carbon/345.77630615234375
Area/3836 Carbon/1625.16552734375
Area/2240 Carbon/1484.925537109375
Area/3695 Carbon/97.16767883300781
Area/2210 Carbon/2271.1337890625
Area/4214 Carbon/733.0179443359375
Area/3012 Carbon/379.8601379394531
Area/979 Carbon/428.855224609375
Area/466 Carbon/0.0
Area/1494 Carbon/225.29563903808594
Area/5073 Carbon/0.0
Area/2910 Carbon/1986.694580078125
Area/3506 Carbon/1221.4840087890625
Area/4337 Carbon/0.0
Area/715 Carbon/810.4596557617188
Area/1670 Carbon/493.0523681640625
Area/602 Carbon/1335.8870849609375
Area/1846 Carbon/1489.6737060546875
Area/856 Carbon/804.7943725585938
Area/459 Carbon/910.1450805664062
Area/502 Carbon/123.5530014038086
Area/3074 Carbon/2183.18994140625
Area/1227 Carbon/621.0731201171875
Area/2098 Carbon/1058.2012939453125
Area/1218 Carbon/900.175048828125
Area/4722 Carbon/267.6383056640625
Area/2128 Carbon/2201.18017578125
Area/3257 Carbon/896.784423828125
Area/4623 Carbon/993.1143798828125
Area/2328 Carbon/1263.33154296875
Area/4592 Carbon/0.0
Area/4737 Carbon/453.7132568359375
Area/751 Carbon/543.0001220703125
Area/5051 Carbon/299.20556640625
Area/2066 Carbon/2430.3515625
Area/3484 Carbon/1147.051513671875
Area/2348 Carbon/461.7814025878906
Area/3027 Carbon/1062.2064208984375
Area/4355 Carbon/312.3777160644531
Area/3356 Carbon/0.0
Area/3570 Carbon/1219.265869140625
Area/2926 Carbon/588.2191162109375
Area/2356 Carbon/323.39813232421875
Area/5197 Carbon/0.0
Area/3428 Carbon/801.076171875
Area/4570 Carbon/566.04736328125
Area/2970 Carbon/1615.60400390625
Area/3889 Carbon/443.7182922363281
Area/1766 Carbon/885.4589233398438
Area/4564 Carbon/475.14752197265625
Area/214 Carbon/307.5919494628906
Area/320 Carbon/145.26651000976562
Area/2086 Carbon/780.1359252929688
Area/1980 Carbon/1924.788330078125
Area/2508 Carbon/654.73388671875
Area/3461 Carbon/709.4591064453125
Area/5033 Carbon/0.0
Area/1897 Carbon/1538.1915283203125
Area/814 Carbon/368.3052062988281
Area/4671 Carbon/0.0
Area/4644 Carbon/353.8985290527344
Area/5195 Carbon/0.0
Area/908 Carbon/249.92994689941406
Area/4525 Carbon/0.0
Area/70 Carbon/130.98313903808594
Area/3494 Carbon/1568.234130859375
Area/1027 Carbon/658.2894897460938
Area/3983 Carbon/684.20703125
Area/1780 Carbon/642.8775024414062
Area/2797 Carbon/1147.0394287109375
Area/2475 Carbon/6369.58349609375
Area/1687 Carbon/421.546142578125
Area/5169 Carbon/0.0
Area/2596 Carbon/487.4502258300781
Area/5069 Carbon/497.27288818359375
Area/4453 Carbon/449.8500671386719
Area/3015 Carbon/228.05511474609375
Area/4480 Carbon/486.4844665527344
Area/4513 Carbon/194.1314239501953
Area/737 Carbon/279.68780517578125
Area/4437 Carbon/237.5774688720703
Area/4083 Carbon/807.21533203125
Area/4215 Carbon/792.6473999023438
Area/4756 Carbon/0.0
Area/2793 Carbon/780.450927734375
Area/5231 Carbon/274.0196228027344
Area/2421 Carbon/894.0533447265625
Area/1100 Carbon/551.0501098632812
Area/1225 Carbon/783.1434326171875
Area/30 Carbon/274.2608337402344
Area/2658 Carbon/2458.16943359375
Area/2729 Carbon/5650.54296875
Area/1077 Carbon/206.9586944580078
Area/2487 Carbon/3042.81298828125
Area/303 Carbon/269.3199768066406
Area/1983 Carbon/1656.49658203125
Area/1152 Carbon/364.4559631347656
Area/5290 Carbon/127.09237670898438
Area/4152 Carbon/725.5272216796875
Area/1316 Carbon/652.660400390625
Area/2743 Carbon/2104.92724609375
Area/3992 Carbon/1173.0401611328125
Area/3547 Carbon/956.62158203125
Area/1 Carbon/169.0449676513672
Area/4768 Carbon/0.0
Area/229 Carbon/114.65283966064453
Area/3706 Carbon/561.7803344726562
Area/4497 Carbon/0.0
Area/211 Carbon/0.0
Area/114 Carbon/310.2875671386719
Area/1537 Carbon/1067.446044921875
Area/3280 Carbon/926.7146606445312
Area/1718 Carbon/1387.6524658203125
Area/1187 Carbon/620.3889770507812
Area/1585 Carbon/352.7703857421875
Area/3416 Carbon/1188.9718017578125
Area/3373 Carbon/601.6596069335938
Area/2838 Carbon/838.6983642578125
Area/3142 Carbon/1683.9342041015625
Area/319 Carbon/133.52694702148438
Area/166 Carbon/157.71681213378906
Area/4877 Carbon/1016.1986083984375
Area/5198 Carbon/35.269901275634766
Area/707 Carbon/871.4410400390625
Area/901 Carbon/243.8240966796875
Area/1262 Carbon/149.2987060546875
Area/1561 Carbon/1085.522705078125
Area/2787 Carbon/606.77392578125
Area/3006 Carbon/877.6856689453125
Area/2084 Carbon/708.8523559570312
Area/1768 Carbon/755.9525146484375
Area/4834 Carbon/0.0
Area/3169 Carbon/1118.2608642578125
Area/2022 Carbon/579.2457885742188
Area/2491 Carbon/1964.301025390625
Area/1784 Carbon/864.14990234375
Area/4930 Carbon/0.0
Area/3395 Carbon/1137.795166015625
Area/4398 Carbon/505.313720703125
Area/5110 Carbon/0.0
Area/1349 Carbon/288.2713317871094
Area/3967 Carbon/876.218505859375
Area/3996 Carbon/1070.447265625
Area/1094 Carbon/166.05670166015625
Area/4044 Carbon/610.1643676757812
Area/2305 Carbon/4370.70068359375
Area/1413 Carbon/252.30604553222656
Area/4996 Carbon/0.0
Area/2462 Carbon/2009.298583984375
Area/4432 Carbon/313.1009826660156
Area/1216 Carbon/923.9535522460938
Area/3290 Carbon/551.8651123046875
Area/371 Carbon/805.460693359375
Area/5012 Carbon/0.0
Area/1879 Carbon/1688.4556884765625
Area/4039 Carbon/386.9956359863281
Area/3033 Carbon/597.4446411132812
Area/3678 Carbon/0.0
Area/3927 Carbon/0.0
Area/2123 Carbon/1540.0152587890625
Area/1956 Carbon/1534.55224609375
Area/823 Carbon/245.71829223632812
Area/1508 Carbon/634.9163208007812
Area/2999 Carbon/1496.755615234375
Area/2889 Carbon/2497.833740234375
Area/2619 Carbon/534.1513061523438
Area/1290 Carbon/1251.9697265625
Area/3260 Carbon/656.1484375
Area/3713 Carbon/853.0821533203125
Area/2699 Carbon/460.73553466796875
Area/2860 Carbon/497.3575439453125
Area/1725 Carbon/1293.3297119140625
Area/219 Carbon/222.49241638183594
Area/3210 Carbon/640.0955200195312
Area/5067 Carbon/440.8530578613281
Area/2221 Carbon/4362.14599609375
Area/1838 Carbon/631.1543579101562
Area/1698 Carbon/706.394775390625
Area/2436 Carbon/292.4674072265625
Area/1864 Carbon/660.9381713867188
Area/2223 Carbon/4743.7578125
Area/2578 Carbon/1411.41064453125
Area/4018 Carbon/0.0
Area/2332 Carbon/1039.514404296875
Area/939 Carbon/757.5053100585938
Area/4643 Carbon/337.4028015136719
Area/1924 Carbon/823.0192260742188
Area/2350 Carbon/0.0
Area/5183 Carbon/0.0
Area/361 Carbon/535.8908081054688
Area/2673 Carbon/770.9502563476562
Area/3192 Carbon/946.577880859375
Area/3560 Carbon/778.85888671875
Area/3722 Carbon/559.8447265625
Area/1045 Carbon/933.7415161132812
Area/4543 Carbon/573.9110717773438
Area/3628 Carbon/796.6446533203125
Area/3801 Carbon/708.044189453125
Area/822 Carbon/233.56101989746094
Area/4935 Carbon/0.0
Area/4072 Carbon/972.2681884765625
Area/3366 Carbon/834.5797119140625
Area/3618 Carbon/512.7461547851562
Area/3215 Carbon/840.6824340820312
Area/1113 Carbon/678.4573364257812
Area/2311 Carbon/4748.0458984375
Area/940 Carbon/739.3969116210938
Area/4102 Carbon/612.9383544921875
Area/1957 Carbon/1694.08056640625
Area/4486 Carbon/544.122802734375
Area/629 Carbon/962.3294067382812
Area/3344 Carbon/684.031982421875
Area/1810 Carbon/1618.3116455078125
Area/2171 Carbon/840.7130737304688
Area/2406 Carbon/2068.772705078125
Area/4241 Carbon/1010.6115112304688
Area/3682 Carbon/0.0
Area/1553 Carbon/1080.4798583984375
Area/2175 Carbon/749.125
Area/2039 Carbon/1383.9229736328125
Area/1614 Carbon/692.8934326171875
Area/1076 Carbon/172.34291076660156
Area/80 Carbon/160.179443359375
Area/2631 Carbon/1606.982421875
Area/1292 Carbon/1363.1185302734375
Area/440 Carbon/968.7452392578125
Area/167 Carbon/143.52557373046875
Area/2353 Carbon/378.9090881347656
Area/3919 Carbon/1540.78662109375
Area/691 Carbon/1039.1444091796875
Area/4683 Carbon/0.0
Area/3907 Carbon/1089.5953369140625
Area/2754 Carbon/886.2478637695312
Area/5180 Carbon/0.0
Area/4739 Carbon/510.1927185058594
Area/665 Carbon/535.1753540039062
Area/1894 Carbon/1824.906982421875
Area/1189 Carbon/646.4337768554688
Area/2444 Carbon/268.4300842285156
Area/3865 Carbon/320.46142578125
Area/2062 Carbon/3487.42333984375
Area/4094 Carbon/0.0
Area/2521 Carbon/255.2279052734375
Area/4229 Carbon/471.40985107421875
Area/370 Carbon/767.2547607421875
Area/3999 Carbon/1111.2664794921875
Area/1328 Carbon/210.68264770507812
Area/348 Carbon/1014.1201171875
Area/613 Carbon/706.64697265625
Area/296 Carbon/360.3851318359375
Area/4719 Carbon/287.1510314941406
Area/35 Carbon/327.6925048828125
Area/286 Carbon/591.1856689453125
Area/3784 Carbon/332.7844543457031
Area/2494 Carbon/1468.0748291015625
Area/4015 Carbon/0.0
Area/2057 Carbon/3008.74267578125
Area/4594 Carbon/103.7763900756836
Area/1782 Carbon/726.9122314453125
Area/1699 Carbon/785.2970581054688
Area/3477 Carbon/855.8527221679688
Area/1605 Carbon/430.6757507324219
Area/259 Carbon/512.6813354492188
Area/4993 Carbon/0.0
Area/5210 Carbon/719.9729614257812
Area/4783 Carbon/0.0
Area/834 Carbon/588.6741333007812
Area/5055 Carbon/203.24359130859375
Area/4048 Carbon/1108.7135009765625
Area/4191 Carbon/333.47698974609375
Area/2756 Carbon/834.6596069335938
Area/60 Carbon/106.5835952758789
Area/4970 Carbon/233.9489288330078
Area/5269 Carbon/0.0
Area/4782 Carbon/0.0
Area/2170 Carbon/853.9030151367188
Area/564 Carbon/292.7789611816406
Area/2403 Carbon/2824.26220703125
Area/1118 Carbon/839.0291748046875
Area/458 Carbon/914.7150268554688
Area/1804 Carbon/1532.662109375
Area/1743 Carbon/501.69085693359375
Area/680 Carbon/969.0307006835938
Area/3151 Carbon/2306.49462890625
Area/2243 Carbon/1249.646728515625
