Area/3147 GDP/126.943603515625
Area/4512 GDP/10043.5068359375
Area/5017 GDP/2357.20458984375
Area/990 GDP/301.61151123046875
Area/4610 GDP/102.14002227783203
Area/4765 GDP/3782.287841796875
Area/1583 GDP/7471.42822265625
Area/6079 GDP/40531.203125
Area/1391 GDP/405.2438659667969
Area/1909 GDP/20111.283203125
Area/3755 GDP/44359.625
Area/1292 GDP/24499.2265625
Area/6832 GDP/154.76019287109375
Area/361 GDP/240.7441864013672
Area/6864 GDP/26358.66796875
Area/5010 GDP/11976.587890625
Area/5278 GDP/10086.7607421875
Area/1586 GDP/3247.7470703125
Area/2596 GDP/10037.669921875
Area/312 GDP/2.7543017864227295
Area/1550 GDP/405.2438659667969
Area/7534 GDP/9.528892517089844
Area/2422 GDP/459.313720703125
Area/3749 GDP/577.8347778320312
Area/3601 GDP/38031.890625
Area/5628 GDP/11376.2978515625
Area/8166 GDP/51.619815826416016
Area/4852 GDP/10131.9814453125
Area/588 GDP/23160.8515625
Area/8147 GDP/812.3438720703125
Area/2786 GDP/0.0
Area/4286 GDP/43084.8125
Area/2884 GDP/439.7236633300781
Area/5240 GDP/4937.85498046875
Area/4122 GDP/26040.19921875
Area/5935 GDP/42885.703125
Area/3203 GDP/36320.44921875
Area/76 GDP/339.41314697265625
Area/800 GDP/37731.015625
Area/8220 GDP/30755.392578125
Area/7897 GDP/104.57660675048828
Area/3376 GDP/30975.748046875
Area/3118 GDP/569.2973022460938
Area/3204 GDP/348.1435241699219
Area/5591 GDP/2680.06005859375
Area/6876 GDP/10052.501953125
Area/4054 GDP/20534.25
Area/3044 GDP/562.1799926757812
Area/6139 GDP/10080.5478515625
Area/4758 GDP/37228.0625
Area/3959 GDP/13709.7763671875
Area/1355 GDP/405.2438659667969
Area/149 GDP/231.48817443847656
Area/8270 GDP/10000.0
Area/5206 GDP/10000.0
Area/2401 GDP/24379.34375
Area/2546 GDP/24226.787109375
Area/7866 GDP/39580.53125
Area/6914 GDP/10000.734375
Area/5161 GDP/92.26817321777344
Area/3119 GDP/579.4032592773438
Area/563 GDP/356.01715087890625
Area/946 GDP/42651.1875
Area/3681 GDP/577.4822387695312
Area/1906 GDP/17787.841796875
Area/7646 GDP/578.6220703125
Area/6423 GDP/3.7975847721099854
Area/220 GDP/238.1802215576172
Area/2904 GDP/2314.760498046875
Area/7594 GDP/9.528892517089844
Area/6082 GDP/19101.009765625
Area/975 GDP/0.0
Area/5130 GDP/17644.640625
Area/4274 GDP/486.68780517578125
Area/4456 GDP/577.0275268554688
Area/6507 GDP/35670.7109375
Area/2659 GDP/0.0
Area/604 GDP/2.7543017864227295
Area/3984 GDP/1062.85791015625
Area/648 GDP/82.4859390258789
Area/87 GDP/332.275634765625
Area/426 GDP/1474.63232421875
Area/4235 GDP/10116.6650390625
Area/4633 GDP/15506.6787109375
Area/3312 GDP/10001.849609375
Area/4171 GDP/35760.41796875
Area/3430 GDP/486.68780517578125
Area/3080 GDP/1356.011962890625
Area/3168 GDP/10082.6884765625
Area/883 GDP/421.1546325683594
Area/7862 GDP/10212.216796875
Area/7631 GDP/469.708984375
Area/6622 GDP/13612.8603515625
Area/5742 GDP/10044.4482421875
Area/2025 GDP/0.0
Area/3591 GDP/801.5673217773438
Area/4473 GDP/33038.85546875
Area/1885 GDP/0.0
Area/5453 GDP/15471.826171875
Area/7262 GDP/9.528892517089844
Area/5194 GDP/32663.369140625
Area/1454 GDP/2809.021240234375
Area/5343 GDP/10137.1083984375
Area/1272 GDP/559.8616333007812
Area/3481 GDP/12136.89453125
Area/5071 GDP/10000.0
Area/2990 GDP/6189.099609375
Area/5946 GDP/37228.0625
Area/4285 GDP/10008.7119140625
Area/4353 GDP/18611.142578125
Area/7560 GDP/305.0513610839844
Area/2824 GDP/22443.140625
Area/3313 GDP/40742.640625
Area/5080 GDP/22297.279296875
Area/2881 GDP/486.68780517578125
Area/3987 GDP/37228.0625
Area/6474 GDP/48828.17578125
Area/4443 GDP/10209.880859375
Area/2485 GDP/488.95391845703125
Area/5211 GDP/10081.0498046875
Area/7542 GDP/146.6675262451172
Area/2820 GDP/22596.005859375
Area/1786 GDP/6622.482421875
Area/535 GDP/2.7543017864227295
Area/885 GDP/9610.345703125
Area/8383 GDP/2009.937255859375
Area/7018 GDP/10155.529296875
Area/3397 GDP/10032.4755859375
Area/5247 GDP/32560.095703125
Area/2731 GDP/695.4225463867188
Area/4801 GDP/34506.80078125
Area/7418 GDP/1501.1634521484375
Area/8176 GDP/2.1410934925079346
Area/3887 GDP/578.7341918945312
Area/6744 GDP/1239.15380859375
Area/6987 GDP/5894.341796875
Area/5220 GDP/21.08102035522461
Area/6283 GDP/2763.842529296875
Area/8389 GDP/275.6462097167969
Area/2078 GDP/432.3174133300781
Area/6764 GDP/1103.6046142578125
Area/1532 GDP/0.0
Area/4575 GDP/10085.16796875
Area/1592 GDP/477.89874267578125
Area/144 GDP/1692.2835693359375
Area/2093 GDP/581.4164428710938
Area/7938 GDP/19282.591796875
Area/3334 GDP/574.6677856445312
Area/126 GDP/0.0
Area/6221 GDP/42885.703125
Area/1478 GDP/309.9925537109375
Area/5265 GDP/6780.134765625
Area/5149 GDP/1356.0010986328125
Area/1479 GDP/304.9340515136719
Area/611 GDP/3599.316162109375
Area/7943 GDP/47743.34375
Area/3968 GDP/581.4164428710938
Area/2572 GDP/12302.7626953125
Area/1152 GDP/42651.1875
Area/1806 GDP/579.9281005859375
Area/6501 GDP/6468.62255859375
Area/1059 GDP/301.61151123046875
Area/1425 GDP/429.70440673828125
Area/4518 GDP/578.9104614257812
Area/3487 GDP/23993.26953125
Area/663 GDP/46.26438903808594
Area/5383 GDP/6342.0283203125
Area/1110 GDP/0.0
Area/3571 GDP/9035.0419921875
Area/3174 GDP/10022.5908203125
Area/2095 GDP/0.0
Area/3925 GDP/10055.6767578125
Area/566 GDP/1759.824951171875
Area/6352 GDP/10003.25
Area/8442 GDP/19895.24609375
Area/1297 GDP/6657.4658203125
Area/511 GDP/8197.3955078125
Area/5911 GDP/10067.34375
Area/3462 GDP/429.1820068359375
Area/1968 GDP/39948.92578125
Area/7585 GDP/23189.701171875
Area/3200 GDP/11683.3095703125
Area/74 GDP/427.5328674316406
Area/5620 GDP/10039.4091796875
Area/4775 GDP/10032.3173828125
Area/3797 GDP/10000.0
Area/2245 GDP/9584.3994140625
Area/7145 GDP/15665.046875
Area/4737 GDP/41372.796875
Area/7045 GDP/9.528892517089844
Area/5538 GDP/33102.1953125
Area/4220 GDP/22003.943359375
Area/3949 GDP/16266.828125
Area/4724 GDP/10000.0
Area/1564 GDP/16313.8310546875
Area/3921 GDP/10083.3212890625
Area/6828 GDP/35591.1953125
Area/8072 GDP/42825.09375
Area/6248 GDP/10000.0
Area/6528 GDP/10000.0
Area/205 GDP/1797.119140625
Area/1384 GDP/9592.1376953125
Area/7833 GDP/2183.9697265625
Area/722 GDP/21743.044921875
Area/586 GDP/2898.5830078125
Area/7829 GDP/4765.158203125
Area/1461 GDP/0.0
Area/2442 GDP/342.16357421875
Area/7513 GDP/10074.33984375
Area/5056 GDP/27573.099609375
Area/4283 GDP/10006.4375
Area/4370 GDP/10000.0
Area/3590 GDP/10024.64453125
Area/3999 GDP/697.9818725585938
Area/287 GDP/202.54354858398438
Area/5246 GDP/27420.5
Area/8339 GDP/10000.8720703125
Area/2626 GDP/522.8616333007812
Area/995 GDP/552.8574829101562
Area/2750 GDP/15447.5634765625
Area/3564 GDP/16709.1484375
Area/4422 GDP/39882.65625
Area/7656 GDP/39772.90625
Area/7077 GDP/840.4713745117188
Area/7339 GDP/236.71864318847656
Area/6614 GDP/19877.169921875
Area/6287 GDP/39557.94140625
Area/4477 GDP/36446.52734375
Area/1541 GDP/13711.7548828125
Area/3727 GDP/10000.0
Area/4613 GDP/3429.182373046875
Area/5252 GDP/10000.0
Area/498 GDP/10418.1376953125
Area/2137 GDP/453.9329833984375
Area/30 GDP/1708.6917724609375
Area/8193 GDP/10076.216796875
Area/1431 GDP/456.9326171875
Area/4039 GDP/468.6749267578125
Area/989 GDP/301.61151123046875
Area/721 GDP/22017.875
Area/2628 GDP/470.276123046875
Area/2746 GDP/12501.171875
Area/405 GDP/0.0
Area/1014 GDP/42651.1875
Area/3905 GDP/561.384765625
Area/5296 GDP/1996.2763671875
Area/3563 GDP/9164.3359375
Area/7471 GDP/260.18719482421875
Area/3171 GDP/10000.0
Area/8333 GDP/94.22543334960938
Area/53 GDP/14708.71875
Area/5482 GDP/10242.51953125
Area/2023 GDP/581.4164428710938
Area/2693 GDP/413.91790771484375
Area/575 GDP/320.26611328125
Area/7547 GDP/6589.16943359375
Area/6651 GDP/25564.86328125
Area/5208 GDP/10079.0146484375
Area/6604 GDP/34739.171875
Area/86 GDP/304.42181396484375
Area/4550 GDP/1838.969970703125
Area/8178 GDP/65.823974609375
Area/8255 GDP/2545.32666015625
Area/2599 GDP/486.68780517578125
Area/6122 GDP/10000.0
Area/4268 GDP/37228.0625
Area/3185 GDP/496.3265075683594
Area/3457 GDP/482.9959411621094
Area/5964 GDP/10215.291015625
Area/5506 GDP/576.5206909179688
Area/1512 GDP/41958.35546875
Area/3023 GDP/398.7904968261719
Area/1749 GDP/0.0
Area/5584 GDP/13626.2236328125
Area/6993 GDP/83.40119171142578
Area/6996 GDP/13820.6591796875
Area/5597 GDP/36035.37890625
Area/1779 GDP/475.873291015625
Area/8232 GDP/281.28985595703125
Area/4148 GDP/16026.6962890625
Area/6965 GDP/13.39188289642334
Area/4515 GDP/10134.455078125
Area/4999 GDP/10000.0
Area/6487 GDP/47325.88671875
Area/5424 GDP/10000.0
Area/7935 GDP/575.2246704101562
Area/7404 GDP/37627.04296875
Area/3351 GDP/561.384765625
Area/3382 GDP/10001.849609375
Area/6827 GDP/77.30350494384766
Area/7927 GDP/36129.859375
Area/7688 GDP/570.4031982421875
Area/4899 GDP/7033.61474609375
Area/482 GDP/0.0
Area/2313 GDP/18637.525390625
Area/8278 GDP/10256.986328125
Area/1417 GDP/816.7145385742188
Area/3218 GDP/15002.291015625
Area/5945 GDP/24824.708984375
Area/6978 GDP/9.528892517089844
Area/308 GDP/186.62994384765625
Area/3402 GDP/571.3846435546875
Area/5233 GDP/362.28668212890625
Area/7328 GDP/9.528892517089844
Area/6525 GDP/10000.0
Area/2014 GDP/581.4164428710938
Area/6962 GDP/17.192184448242188
Area/4190 GDP/2242.8271484375
Area/7183 GDP/9.528892517089844
Area/3880 GDP/581.0458374023438
Area/1228 GDP/14535.3916015625
Area/4904 GDP/819.251708984375
Area/2929 GDP/0.0
Area/1995 GDP/405.2438659667969
Area/768 GDP/0.0
Area/1158 GDP/39998.14453125
Area/439 GDP/547.3222045898438
Area/782 GDP/14883.044921875
Area/3364 GDP/3728.54296875
Area/6242 GDP/10217.2001953125
Area/7548 GDP/4843.71533203125
Area/3912 GDP/20319.275390625
Area/3936 GDP/9861.25390625
Area/3787 GDP/9656.8505859375
Area/1385 GDP/18049.080078125
Area/1054 GDP/322.1372375488281
Area/810 GDP/18618.314453125
Area/7982 GDP/2130.003173828125
Area/1486 GDP/38265.26953125
Area/6211 GDP/10000.0068359375
Area/1857 GDP/463.519287109375
Area/4318 GDP/570.2327880859375
Area/3957 GDP/581.4164428710938
Area/6644 GDP/2528.6806640625
Area/2016 GDP/569.6738891601562
Area/1053 GDP/1536.719970703125
Area/8423 GDP/10000.0
Area/7027 GDP/10055.82421875
Area/3645 GDP/401.4539794921875
Area/1495 GDP/3313.708740234375
Area/2240 GDP/9626.4267578125
Area/1769 GDP/11932.9384765625
Area/2856 GDP/0.0
Area/7410 GDP/52.84812927246094
Area/3345 GDP/10003.787109375
Area/1692 GDP/6290.78564453125
Area/3187 GDP/572.6886596679688
Area/7067 GDP/29367.07421875
Area/5328 GDP/10000.0
Area/906 GDP/0.0
Area/2625 GDP/459.3909912109375
Area/7744 GDP/192.24696350097656
Area/5775 GDP/2322.2529296875
Area/7638 GDP/7136.90185546875
Area/1908 GDP/30507.83984375
Area/2199 GDP/1266.730712890625
Area/744 GDP/2.7543017864227295
Area/7932 GDP/39899.12109375
Area/5822 GDP/2677.07568359375
Area/4029 GDP/16587.62109375
Area/7587 GDP/10059.76953125
Area/7298 GDP/38195.515625
Area/7828 GDP/28.36886978149414
Area/3917 GDP/34145.984375
Area/8243 GDP/129.1677703857422
Area/7673 GDP/9.528892517089844
Area/7583 GDP/10216.9267578125
Area/703 GDP/353.79742431640625
Area/371 GDP/409.4803771972656
Area/6362 GDP/17351.04296875
Area/8319 GDP/79.76611328125
Area/7997 GDP/36129.859375
Area/669 GDP/188.2710418701172
Area/3464 GDP/10119.4814453125
Area/7588 GDP/35875.9140625
Area/8172 GDP/404.4744567871094
Area/4593 GDP/579.5775146484375
Area/2235 GDP/321.9302978515625
Area/4401 GDP/30823.203125
Area/8183 GDP/5887.53125
Area/7240 GDP/37024.14453125
Area/345 GDP/5167.05078125
Area/1241 GDP/4335.185546875
Area/7919 GDP/43099.4296875
Area/6310 GDP/10157.734375
Area/4162 GDP/574.607666015625
Area/7460 GDP/13.646482467651367
Area/4784 GDP/10002.3056640625
Area/7666 GDP/7181.07666015625
Area/3069 GDP/5073.26025390625
Area/228 GDP/543.84326171875
Area/4164 GDP/20848.837890625
Area/481 GDP/0.0
Area/215 GDP/4035.602783203125
Area/6037 GDP/10000.0
Area/6276 GDP/27079.80078125
Area/2356 GDP/4489.0341796875
Area/4193 GDP/8412.822265625
Area/3943 GDP/566.0281372070312
Area/5386 GDP/18571.087890625
Area/8392 GDP/446.74072265625
Area/6983 GDP/2255.77294921875
Area/3608 GDP/579.6356201171875
Area/1185 GDP/0.0
Area/8390 GDP/268.744140625
Area/7086 GDP/29908.279296875
Area/8411 GDP/10002.6748046875
Area/2060 GDP/424.01446533203125
Area/7830 GDP/423.1904602050781
Area/1156 GDP/33069.18359375
Area/7536 GDP/78.61290740966797
Area/2747 GDP/19837.689453125
Area/2437 GDP/581.1199340820312
Area/8531 GDP/2.6932573318481445
Area/3386 GDP/483.3639831542969
Area/5663 GDP/9470.27734375
Area/2600 GDP/486.68780517578125
Area/3101 GDP/10000.0
Area/7242 GDP/18.910442352294922
Area/2900 GDP/11372.38671875
Area/3346 GDP/10004.3740234375
Area/8247 GDP/57.95564270019531
Area/2808 GDP/486.68780517578125
Area/8223 GDP/14171.771484375
Area/7090 GDP/10000.0
Area/354 GDP/86.02540588378906
Area/2426 GDP/4489.0341796875
Area/1403 GDP/39100.47265625
Area/1154 GDP/42651.1875
Area/2118 GDP/27329.9453125
Area/8371 GDP/6824.67138671875
Area/3843 GDP/29917.71484375
Area/3600 GDP/25096.029296875
Area/7803 GDP/33616.05078125
Area/6161 GDP/10053.5185546875
Area/1775 GDP/3423.989990234375
Area/6418 GDP/10002.068359375
Area/7614 GDP/26056.73046875
Area/727 GDP/38723.26953125
Area/2584 GDP/383.254638671875
Area/5448 GDP/1.5593833923339844
Area/3233 GDP/3877.866943359375
Area/3265 GDP/581.4164428710938
Area/5915 GDP/37978.12109375
Area/6677 GDP/10000.0
Area/2882 GDP/391.7627868652344
Area/6465 GDP/10000.0
Area/633 GDP/353.79742431640625
Area/1796 GDP/411.1038513183594
Area/3760 GDP/47151.109375
Area/6426 GDP/59.566123962402344
Area/4074 GDP/10000.0
Area/5097 GDP/19.320419311523438
Area/4709 GDP/6446.2607421875
Area/4884 GDP/50.14881896972656
Area/4734 GDP/735.414794921875
Area/3772 GDP/18826.19921875
Area/3509 GDP/8461.5302734375
Area/5238 GDP/69.74657440185547
Area/6569 GDP/5879.7255859375
Area/5707 GDP/47758.45703125
Area/444 GDP/199.32101440429688
Area/7499 GDP/25420.65234375
Area/5004 GDP/10000.8359375
Area/2806 GDP/486.68780517578125
Area/8279 GDP/10256.986328125
Area/5024 GDP/1.1859462261199951
Area/4301 GDP/39455.484375
Area/6185 GDP/10000.0
Area/6450 GDP/3074.1220703125
Area/156 GDP/353.3562927246094
Area/1624 GDP/38649.30078125
Area/6590 GDP/40845.1640625
Area/842 GDP/329.0953674316406
Area/642 GDP/310.86053466796875
Area/7367 GDP/9638.1044921875
Area/3965 GDP/579.1889038085938
Area/7674 GDP/9.528892517089844
Area/4022 GDP/580.5771484375
Area/1638 GDP/3285.334716796875
Area/6226 GDP/24753.115234375
Area/5590 GDP/5328.61962890625
Area/6812 GDP/41826.4609375
Area/983 GDP/359.65277099609375
Area/6291 GDP/42885.703125
Area/7906 GDP/371.9527282714844
Area/8313 GDP/469.5174560546875
Area/7726 GDP/39772.90625
Area/4150 GDP/23833.791015625
Area/3391 GDP/574.2010498046875
Area/7314 GDP/37.89451599121094
Area/7948 GDP/6774.20703125
Area/7355 GDP/414.0104064941406
Area/846 GDP/15301.0810546875
Area/7289 GDP/569.876220703125
Area/4199 GDP/14676.5126953125
Area/2092 GDP/581.4164428710938
Area/4977 GDP/429.3257751464844
Area/3180 GDP/10066.23828125
Area/4705 GDP/22062.314453125
Area/7649 GDP/10252.3076171875
Area/7539 GDP/9.528892517089844
Area/1430 GDP/7764.46728515625
Area/3833 GDP/361.0058898925781
Area/2398 GDP/35541.96484375
Area/5436 GDP/581.4164428710938
Area/8367 GDP/28146.859375
Area/1133 GDP/559.8616333007812
Area/7524 GDP/9.528892517089844
Area/4359 GDP/15802.298828125
Area/1783 GDP/406.54266357421875
Area/5814 GDP/10000.0
Area/5064 GDP/36288.3046875
Area/3221 GDP/18271.61328125
Area/5721 GDP/10000.0
Area/5548 GDP/10103.533203125
Area/4140 GDP/1736.34130859375
Area/8129 GDP/21155.69921875
Area/146 GDP/334.3282775878906
Area/597 GDP/767.3300170898438
Area/2842 GDP/567.177978515625
Area/226 GDP/363.7152099609375
Area/8087 GDP/735.52978515625
Area/7781 GDP/24874.65625
Area/4328 GDP/359.3321533203125
Area/7706 GDP/1283.4683837890625
Area/2468 GDP/37621.2734375
Area/6502 GDP/4264.27197265625
Area/3540 GDP/580.705322265625
Area/6001 GDP/10000.0
Area/5943 GDP/27232.05078125
Area/3246 GDP/7515.74365234375
Area/7769 GDP/46.26818084716797
Area/3568 GDP/37228.0625
Area/4045 GDP/561.384765625
Area/4597 GDP/573.2635498046875
Area/8271 GDP/10000.0
Area/845 GDP/334.58074951171875
Area/977 GDP/0.0
Area/7507 GDP/35947.99609375
Area/3824 GDP/568.4058837890625
Area/7272 GDP/62.9523811340332
Area/6437 GDP/8051.828125
Area/2391 GDP/49313.734375
Area/7915 GDP/10093.1484375
Area/5042 GDP/10000.0
Area/5514 GDP/4973.17822265625
Area/4794 GDP/10000.0
Area/4545 GDP/37228.0625
Area/3484 GDP/17909.3515625
Area/4679 GDP/10789.1591796875
Area/2292 GDP/535.169189453125
Area/6174 GDP/10050.7490234375
Area/5545 GDP/10164.7412109375
Area/1005 GDP/37860.49609375
Area/3810 GDP/581.0458374023438
Area/4017 GDP/579.9981689453125
Area/3642 GDP/7513.72509765625
Area/1333 GDP/11857.6953125
Area/6013 GDP/9673.6787109375
Area/274 GDP/9181.4091796875
Area/7320 GDP/9.528892517089844
Area/1166 GDP/15744.291015625
Area/7834 GDP/2183.9697265625
Area/6777 GDP/10963.1796875
Area/7455 GDP/102.68937683105469
Area/4248 GDP/573.864501953125
Area/7440 GDP/12848.927734375
Area/2696 GDP/428.5447692871094
Area/158 GDP/330.1127624511719
Area/7633 GDP/449.7633056640625
Area/6246 GDP/10000.0
Area/7568 GDP/873.0936889648438
Area/5245 GDP/25262.576171875
Area/3638 GDP/37228.0625
Area/3058 GDP/581.0478515625
Area/4141 GDP/21374.6171875
Area/367 GDP/326.8258056640625
Area/8483 GDP/10144.3076171875
Area/2281 GDP/468.17327880859375
Area/286 GDP/230.46945190429688
Area/8487 GDP/24942.033203125
Area/3082 GDP/486.68780517578125
Area/1693 GDP/6290.78564453125
Area/2544 GDP/21264.583984375
Area/1536 GDP/0.0
Area/4905 GDP/6743.8291015625
Area/953 GDP/35149.328125
Area/4245 GDP/738.2850341796875
Area/3899 GDP/50117.38671875
Area/640 GDP/3872.839111328125
Area/5834 GDP/10000.0
Area/2482 GDP/428.45196533203125
Area/772 GDP/361.6519775390625
Area/3841 GDP/4585.6298828125
Area/2736 GDP/3004.3291015625
Area/2513 GDP/570.8397216796875
Area/6053 GDP/10111.2099609375
Area/933 GDP/42651.1875
Area/8229 GDP/250.97982788085938
Area/5273 GDP/37780.484375
Area/8233 GDP/137.91766357421875
Area/5525 GDP/36605.3828125
Area/6894 GDP/649.2328491210938
Area/368 GDP/559.8616333007812
Area/7199 GDP/46.820343017578125
Area/6121 GDP/10000.0
Area/3555 GDP/50082.9375
Area/6579 GDP/19439.087890625
Area/2370 GDP/576.76513671875
Area/4430 GDP/451.126220703125
Area/1308 GDP/17847.208984375
Area/5145 GDP/16294.796875
Area/5258 GDP/10064.546875
Area/3106 GDP/10016.5478515625
Area/3814 GDP/579.727783203125
Area/2957 GDP/13230.7392578125
Area/6514 GDP/10000.0
Area/5362 GDP/214.71652221679688
Area/8057 GDP/26074.92578125
Area/2427 GDP/20468.708984375
Area/8326 GDP/24.503725051879883
Area/2105 GDP/301.61151123046875
Area/4786 GDP/10000.0
Area/538 GDP/58.68788146972656
Area/587 GDP/3691.843994140625
Area/3052 GDP/2611.4404296875
Area/682 GDP/4700.85302734375
Area/2585 GDP/0.0
Area/7433 GDP/22362.560546875
Area/7636 GDP/3693.2138671875
Area/2486 GDP/513.569091796875
Area/7925 GDP/26713.015625
Area/8480 GDP/10002.6748046875
Area/8381 GDP/273.3978271484375
Area/5257 GDP/49834.49609375
Area/6606 GDP/10000.4248046875
Area/2657 GDP/0.0
Area/5836 GDP/10000.0
Area/8283 GDP/10000.0
Area/691 GDP/0.0
Area/4044 GDP/561.384765625
Area/732 GDP/13.617895126342773
Area/140 GDP/2254.975341796875
Area/5459 GDP/13692.2294921875
Area/1151 GDP/42651.1875
Area/4922 GDP/581.4164428710938
Area/2217 GDP/423.5660705566406
Area/3764 GDP/9735.8779296875
Area/6977 GDP/9.528892517089844
Area/3473 GDP/8538.8623046875
Area/8403 GDP/23.42576026916504
Area/4434 GDP/545.077392578125
Area/1134 GDP/559.8616333007812
Area/4716 GDP/40935.90625
Area/7047 GDP/9.528892517089844
Area/5479 GDP/31500.64453125
Area/1700 GDP/17678.404296875
Area/4387 GDP/15362.3466796875
Area/993 GDP/542.1734008789062
Area/5412 GDP/42168.7421875
Area/4183 GDP/562.6007080078125
Area/5285 GDP/10035.3076171875
Area/8260 GDP/139.63331604003906
Area/4601 GDP/579.7918701171875
Area/1635 GDP/15901.6650390625
Area/2418 GDP/42651.1875
Area/6976 GDP/9.528892517089844
Area/5331 GDP/10000.0
Area/2852 GDP/576.0119018554688
Area/2268 GDP/428.6839294433594
Area/324 GDP/2.7543017864227295
Area/7799 GDP/581.4164428710938
Area/4497 GDP/9131.751953125
Area/1289 GDP/2377.0224609375
Area/483 GDP/0.0
Area/5462 GDP/10000.0
Area/8479 GDP/31121.21875
Area/1727 GDP/449.71197509765625
Area/1852 GDP/453.70111083984375
Area/1067 GDP/441.7491455078125
Area/2152 GDP/578.8363647460938
Area/949 GDP/42651.1875
Area/2205 GDP/435.79632568359375
Area/6958 GDP/45699.29296875
Area/7197 GDP/246.51910400390625
Area/1884 GDP/282.103271484375
Area/4563 GDP/10051.880859375
Area/6494 GDP/2.1410934925079346
Area/2814 GDP/10141.236328125
Area/3384 GDP/20181.927734375
Area/6477 GDP/10000.5390625
Area/5992 GDP/10223.322265625
Area/3032 GDP/22847.689453125
Area/7178 GDP/11.625944137573242
Area/2230 GDP/567.233642578125
Area/329 GDP/2.7543017864227295
Area/7516 GDP/23139.58203125
Area/6951 GDP/10000.0
Area/4706 GDP/10067.6796875
Area/7046 GDP/9.528892517089844
Area/632 GDP/340.2795715332031
Area/3458 GDP/482.9959411621094
Area/1307 GDP/34441.3671875
Area/824 GDP/344.4865417480469
Area/3920 GDP/33822.85546875
Area/3644 GDP/401.4539794921875
Area/2343 GDP/1213.0435791015625
Area/4032 GDP/7747.62841796875
Area/7306 GDP/10093.724609375
Area/3791 GDP/4567.68212890625
Area/5660 GDP/5328.61962890625
Area/3779 GDP/37228.0625
Area/222 GDP/330.1203918457031
Area/6980 GDP/13.44706916809082
Area/3624 GDP/20720.51953125
Area/5016 GDP/42907.12109375
Area/3445 GDP/26427.56640625
Area/7686 GDP/24518.611328125
Area/8258 GDP/117.4052734375
