Area/3147 Light/12.6225004196167
Area/2167 Light/30.042499542236328
Area/2648 Light/0
Area/2221 Light/9.263750076293945
Area/1528 Light/9.720000267028809
Area/5352 Light/12.162498474121094
Area/4101 Light/13.607500076293945
Area/2298 Light/5.928750038146973
Area/3368 Light/7.592499732971191
Area/7151 Light/6.367500305175781
Area/2399 Light/15.592499732971191
Area/5625 Light/29.30124855041504
Area/7578 Light/15.822500228881836
Area/2675 Light/8.80625057220459
Area/4491 Light/13.885000228881836
Area/2874 Light/2.953749895095825
Area/5749 Light/18.725000381469727
Area/2159 Light/5.373749732971191
Area/2048 Light/19.025001525878906
Area/874 Light/47.352500915527344
Area/7462 Light/1.8612500429153442
Area/592 Light/3.2899999618530273
Area/7029 Light/14.963748931884766
Area/5880 Light/26.700000762939453
Area/7873 Light/12.177499771118164
Area/7808 Light/2.4937498569488525
Area/6225 Light/16.96500015258789
Area/3008 Light/15.4375
Area/6990 Light/7.65625
Area/4223 Light/17.727500915527344
Area/1703 Light/14.4375
Area/5863 Light/16.41499900817871
Area/2509 Light/0
Area/3988 Light/27.145000457763672
Area/4989 Light/55.121253967285156
Area/6678 Light/18.576250076293945
Area/729 Light/15.447500228881836
Area/1197 Light/11.040000915527344
Area/6214 Light/18.611249923706055
Area/1465 Light/0
Area/6365 Light/17.380001068115234
Area/2614 Light/18.15999984741211
Area/6540 Light/19.322500228881836
Area/2705 Light/4.642499923706055
Area/1279 Light/14.903749465942383
Area/5571 Light/12.077500343322754
Area/7581 Light/7.961249351501465
Area/7196 Light/9.647499084472656
Area/5562 Light/26.858749389648438
Area/7336 Light/12.180000305175781
Area/3855 Light/15.700000762939453
Area/1589 Light/15.03125
Area/719 Light/6.092499732971191
Area/5987 Light/26.314998626708984
Area/8516 Light/9.550000190734863
Area/2461 Light/7.477499961853027
Area/1668 Light/0
Area/2787 Light/0
Area/5295 Light/15.173749923706055
Area/4023 Light/10.637499809265137
Area/8234 Light/3.262500047683716
Area/4263 Light/13.466249465942383
Area/7322 Light/4.190000057220459
Area/2202 Light/4.762500286102295
Area/1109 Light/5.856249809265137
Area/7648 Light/16.139999389648438
Area/8079 Light/7.9825005531311035
Area/2893 Light/15.736249923706055
Area/6581 Light/9.875
Area/3236 Light/10.087499618530273
Area/1245 Light/9.720000267028809
Area/5800 Light/26.31500244140625
Area/3757 Light/37.782501220703125
Area/6343 Light/27.970001220703125
Area/844 Light/3.1349997520446777
Area/1408 Light/16.391250610351562
Area/3978 Light/56.86375045776367
Area/6476 Light/24.825000762939453
Area/4645 Light/7.474999904632568
Area/276 Light/1.3599998950958252
Area/4516 Light/28.240001678466797
Area/5369 Light/13.8125
Area/6566 Light/10.102499961853027
Area/6884 Light/16.725000381469727
Area/1424 Light/6.390000343322754
Area/6348 Light/33.507503509521484
Area/6578 Light/17.510000228881836
Area/2112 Light/15.125
Area/579 Light/20.25
Area/5106 Light/18.22749900817871
Area/6216 Light/13.514999389648438
Area/2222 Light/4.381249904632568
Area/2679 Light/13.037500381469727
Area/5666 Light/13.531249046325684
Area/3105 Light/16.493751525878906
Area/5280 Light/16.202499389648438
Area/7060 Light/7.232500076293945
Area/1945 Light/3.6475000381469727
Area/3819 Light/8.758749961853027
Area/3750 Light/25.668750762939453
Area/5820 Light/20.841251373291016
Area/6655 Light/12.77500057220459
Area/3306 Light/10.837501525878906
Area/4265 Light/25.18000030517578
Area/410 Light/0
Area/3531 Light/19.39875030517578
Area/3034 Light/17.349998474121094
Area/6587 Light/19.001249313354492
Area/5314 Light/8.682499885559082
Area/6740 Light/32.06875228881836
Area/6953 Light/44.76750183105469
Area/3528 Light/10.204999923706055
Area/4981 Light/11.9037504196167
Area/7870 Light/14.335000991821289
Area/7312 Light/6.161250114440918
Area/5644 Light/10.791250228881836
Area/8282 Light/34.46125030517578
Area/2826 Light/14.260000228881836
Area/6330 Light/23.50374984741211
Area/3311 Light/28.23124885559082
Area/5435 Light/17.725000381469727
Area/1075 Light/20.709999084472656
Area/5105 Light/18.454998016357422
Area/6442 Light/11.868749618530273
Area/4727 Light/22.139999389648438
Area/262 Light/12.31624984741211
Area/2001 Light/13.18375015258789
Area/7793 Light/12.736249923706055
Area/3011 Light/9.574999809265137
Area/5586 Light/34.88874816894531
Area/3298 Light/18.271251678466797
Area/6470 Light/21.31999969482422
Area/2528 Light/17.678749084472656
Area/359 Light/2.6050000190734863
Area/8169 Light/5.092499732971191
Area/6419 Light/30.62249755859375
Area/4774 Light/14.712499618530273
Area/7245 Light/2.7825000286102295
Area/4634 Light/14.563749313354492
Area/4906 Light/17.017499923706055
Area/7786 Light/7.952500343322754
Area/5488 Light/23.064998626708984
Area/3250 Light/10.023750305175781
Area/7749 Light/2.471250057220459
Area/4360 Light/14.18375015258789
Area/7438 Light/9.008749008178711
Area/8467 Light/1.2249999046325684
Area/5903 Light/25.783750534057617
Area/7651 Light/10.282500267028809
Area/6367 Light/12.237500190734863
Area/51 Light/10.193750381469727
Area/2424 Light/8.167499542236328
Area/4866 Light/14.061249732971191
Area/4252 Light/5.663749694824219
Area/7753 Light/24.97249984741211
Area/740 Light/4.579999923706055
Area/7423 Light/8.726249694824219
Area/3251 Light/7.203749656677246
Area/298 Light/2.392500162124634
Area/8292 Light/7.127500057220459
Area/5543 Light/33.35749816894531
Area/467 Light/1.540000081062317
Area/6414 Light/43.60874938964844
Area/5000 Light/32.46500015258789
Area/3499 Light/40.13999938964844
Area/7639 Light/5.93874979019165
Area/2706 Light/5.673749923706055
Area/7173 Light/4.103750228881836
Area/4180 Light/5.494999885559082
Area/2939 Light/0
Area/1915 Light/11.692501068115234
Area/7736 Light/2.8562498092651367
Area/1895 Light/9.515000343322754
Area/2653 Light/5.992500305175781
Area/2658 Light/0
Area/3534 Light/11.326250076293945
Area/7276 Light/2.6337502002716064
Area/5192 Light/20.947500228881836
Area/2926 Light/0
Area/7341 Light/7.873749732971191
Area/806 Light/13.773750305175781
Area/5045 Light/26.301250457763672
Area/6050 Light/33.46500015258789
Area/7403 Light/5.716249465942383
Area/5046 Light/27.537500381469727
Area/6680 Light/12.192501068115234
Area/7603 Light/2.242499828338623
Area/7434 Light/20.048749923706055
Area/7072 Light/12.80250072479248
Area/6955 Light/14.561249732971191
Area/2516 Light/0
Area/3946 Light/7.68125057220459
Area/3356 Light/9.55875015258789
Area/733 Light/5.298750400543213
Area/2967 Light/13.546250343322754
Area/1361 Light/14.889999389648438
Area/807 Light/14.994999885559082
Area/2680 Light/11.516250610351562
Area/7175 Light/2.734999895095825
Area/5776 Light/17.952499389648438
Area/6576 Light/45.63875198364258
Area/5283 Light/12.595000267028809
Area/617 Light/0
Area/2249 Light/18.676250457763672
Area/4014 Light/5.565000534057617
Area/1212 Light/8.631250381469727
Area/7523 Light/4.684999465942383
Area/1810 Light/2.3550000190734863
Area/2541 Light/12.033750534057617
Area/2907 Light/3.440000057220459
Area/6603 Light/7.186249732971191
Area/4010 Light/14.993749618530273
Area/4591 Light/32.970001220703125
Area/4848 Light/15.614999771118164
Area/6813 Light/14.942500114440918
Area/787 Light/3.526249885559082
Area/8257 Light/1.440000057220459
Area/8405 Light/3.8425002098083496
Area/7385 Light/6.243749618530273
Area/360 Light/4.267500400543213
Area/1797 Light/6.847499847412109
Area/472 Light/6.506250381469727
Area/5223 Light/12.670000076293945
Area/8228 Light/8.18375015258789
Area/316 Light/2.632500171661377
Area/4533 Light/5.293750286102295
Area/7236 Light/25.60624885559082
Area/2917 Light/18.774999618530273
Area/5745 Light/19.434999465942383
Area/1716 Light/12.141249656677246
Area/2256 Light/24.204999923706055
Area/5968 Light/36.936248779296875
Area/6999 Light/4.082499980926514
Area/1928 Light/4.492500305175781
Area/6975 Light/7.392499923706055
Area/3279 Light/10.264999389648438
Area/2246 Light/7.602499485015869
Area/5022 Light/26.06999969482422
Area/6178 Light/44.0775032043457
Area/1017 Light/37.81624984741211
Area/1840 Light/16.709999084472656
Area/1877 Light/3.0875000953674316
Area/930 Light/5.862500190734863
Area/5910 Light/43.9425048828125
Area/4155 Light/7.567500114440918
Area/3347 Light/8.320000648498535
Area/5869 Light/12.837499618530273
Area/4280 Light/15.756250381469727
Area/4272 Light/6.610000133514404
Area/8482 Light/18.686250686645508
Area/644 Light/3.1787500381469727
Area/2346 Light/10.324999809265137
Area/980 Light/4.367499828338623
Area/549 Light/0
Area/972 Light/7.37000036239624
Area/5884 Light/25.764999389648438
Area/3538 Light/7.882499694824219
Area/2515 Light/19.455001831054688
Area/5977 Light/33.4900016784668
Area/5032 Light/13.413750648498535
Area/622 Light/0
Area/7818 Light/2.5199999809265137
Area/3284 Light/3.5537500381469727
Area/6313 Light/30.260000228881836
Area/3852 Light/17.082500457763672
Area/4264 Light/12.463749885559082
Area/5648 Light/23.092498779296875
Area/5972 Light/31.184999465942383
Area/7703 Light/4.033750057220459
Area/3017 Light/7.444999694824219
Area/5147 Light/22.33249855041504
Area/7733 Light/6.43625020980835
Area/7825 Light/6.68625020980835
Area/5958 Light/27.1612491607666
Area/1346 Light/21.5049991607666
Area/7694 Light/3.9187498092651367
Area/3138 Light/30.4375
Area/1239 Light/6.396249771118164
Area/767 Light/0
Area/4457 Light/7.422500133514404
Area/6638 Light/25.316247940063477
Area/435 Light/2.601250171661377
Area/8105 Light/2.252500057220459
Area/1805 Light/2.6362500190734863
Area/1837 Light/25.223751068115234
Area/2124 Light/7.170000076293945
Area/3272 Light/17.697500228881836
Area/1246 Light/5.414999961853027
Area/2071 Light/8.947500228881836
Area/1206 Light/10.926250457763672
Area/5155 Light/9.145000457763672
Area/7763 Light/7.058749675750732
Area/43 Light/3.8062500953674316
Area/7185 Light/3.721250295639038
Area/1682 Light/17.727500915527344
Area/3073 Light/4.31374979019165
Area/5762 Light/30.572500228881836
Area/745 Light/2.3450000286102295
Area/7280 Light/7.967499732971191
Area/3243 Light/17.1875
Area/5653 Light/20.887500762939453
Area/4501 Light/10.625
Area/6479 Light/37.62125015258789
Area/1667 Light/0
Area/2902 Light/7.579999923706055
Area/7839 Light/2.2224998474121094
Area/4512 Light/42.311248779296875
Area/5017 Light/8.801249504089355
Area/990 Light/3.956249952316284
Area/4610 Light/10.133749961853027
Area/4765 Light/20.002500534057617
Area/1583 Light/9.514999389648438
Area/6079 Light/20.923749923706055
Area/1391 Light/13.536250114440918
Area/1909 Light/17.823749542236328
Area/3755 Light/10.992500305175781
Area/1292 Light/21.90999984741211
Area/6832 Light/10.095000267028809
Area/361 Light/4.548749923706055
Area/6864 Light/14.397500038146973
Area/5010 Light/10.708749771118164
Area/5278 Light/22.352500915527344
Area/1586 Light/7.667499542236328
Area/2596 Light/21.583751678466797
Area/312 Light/9.125
Area/1550 Light/8.613750457763672
Area/7534 Light/1.7675000429153442
Area/2422 Light/9.917499542236328
Area/3749 Light/13.426250457763672
Area/3601 Light/9.262499809265137
Area/5628 Light/23.41374969482422
Area/8166 Light/3.507500171661377
Area/4852 Light/22.014999389648438
Area/588 Light/10.698749542236328
Area/8147 Light/12.311249732971191
Area/2786 Light/0
Area/4286 Light/19.298748016357422
Area/2884 Light/9.90250015258789
Area/5240 Light/16.116249084472656
Area/4122 Light/24.452499389648438
Area/5935 Light/14.537498474121094
Area/3203 Light/19.271249771118164
Area/76 Light/2.2225000858306885
Area/800 Light/26.046249389648438
Area/8220 Light/9.707500457763672
Area/7897 Light/2.6449999809265137
Area/3376 Light/10.72249984741211
Area/3118 Light/4.353750228881836
Area/3204 Light/14.616250038146973
Area/5591 Light/10.887500762939453
Area/6876 Light/23.8125
Area/4054 Light/16.016250610351562
Area/3044 Light/5.223750114440918
Area/6139 Light/20.581249237060547
Area/4758 Light/25.357498168945312
Area/3959 Light/9.417499542236328
Area/1355 Light/11.572500228881836
Area/149 Light/2.596250057220459
Area/8270 Light/23.725000381469727
Area/5206 Light/34.814998626708984
Area/2401 Light/12.358750343322754
Area/2546 Light/16.229999542236328
Area/7866 Light/9.766250610351562
Area/6914 Light/19.14750099182129
Area/5161 Light/40.95500183105469
Area/3119 Light/4.815000057220459
Area/563 Light/3.9499998092651367
Area/946 Light/34.32999801635742
Area/3681 Light/12.369998931884766
Area/1906 Light/15.020000457763672
Area/7646 Light/18.241249084472656
Area/6423 Light/9.970000267028809
Area/220 Light/2.7274999618530273
Area/2904 Light/5.023750305175781
Area/7594 Light/3.536249876022339
Area/6082 Light/29.189998626708984
Area/975 Light/0
Area/5130 Light/16.613750457763672
Area/4274 Light/8.732500076293945
Area/4456 Light/6.342499732971191
Area/6507 Light/18.65625
Area/2659 Light/0
Area/604 Light/1.6200000047683716
Area/3984 Light/9.90250015258789
Area/648 Light/5.728750228881836
Area/87 Light/1.783750057220459
Area/426 Light/14.15999984741211
Area/4235 Light/15.005001068115234
Area/4633 Light/12.295000076293945
Area/3312 Light/35.04249954223633
Area/4171 Light/13.859999656677246
Area/3430 Light/3.9487500190734863
Area/3080 Light/15.727500915527344
Area/3168 Light/12.682500839233398
Area/883 Light/7.276249885559082
Area/7862 Light/21.5625
Area/7631 Light/3.7950000762939453
Area/6622 Light/13.77750015258789
Area/5742 Light/24.931249618530273
Area/2025 Light/0
Area/3591 Light/17.587499618530273
Area/4473 Light/17.54250144958496
Area/1885 Light/-8.507057651842741e+37
Area/5453 Light/9.206250190734863
Area/7262 Light/5.28000020980835
Area/5194 Light/19.481250762939453
Area/1454 Light/8.638750076293945
Area/5343 Light/27.283750534057617
Area/1272 Light/3.9162497520446777
Area/3481 Light/19.411251068115234
Area/5071 Light/16.582500457763672
Area/2990 Light/7.71875
Area/5946 Light/32.02750015258789
Area/4285 Light/17.329999923706055
Area/4353 Light/20.643749237060547
Area/7560 Light/3.021250009536743
Area/2824 Light/21.767499923706055
Area/3313 Light/17.612499237060547
Area/5080 Light/8.895000457763672
Area/2881 Light/4.841249942779541
Area/3987 Light/30.36250114440918
Area/6474 Light/16.85999870300293
Area/4443 Light/43.3962516784668
Area/2485 Light/9.262499809265137
Area/5211 Light/24.66750144958496
Area/7542 Light/3.2149999141693115
Area/2820 Light/20.514999389648438
Area/1786 Light/9.194999694824219
Area/535 Light/1.3925000429153442
Area/885 Light/3.5087499618530273
Area/8383 Light/4.203749656677246
Area/7018 Light/25.087499618530273
Area/3397 Light/16.131248474121094
Area/5247 Light/16.243749618530273
Area/2731 Light/7.005000114440918
Area/4801 Light/10.766249656677246
Area/7418 Light/17.397499084472656
Area/8176 Light/2.028749942779541
Area/3887 Light/10.068750381469727
Area/6744 Light/7.903750419616699
Area/6987 Light/10.226249694824219
Area/5220 Light/13.239999771118164
Area/6283 Light/18.45874786376953
Area/8389 Light/5.831249713897705
Area/2078 Light/5.310000419616699
Area/6764 Light/14.613750457763672
Area/1532 Light/0
Area/4575 Light/17.770000457763672
Area/1592 Light/3.8137497901916504
Area/144 Light/3.692500114440918
Area/2093 Light/6.079999923706055
Area/7938 Light/11.815000534057617
Area/3334 Light/10.532500267028809
Area/126 Light/0
Area/6221 Light/30.020000457763672
Area/1478 Light/12.867500305175781
Area/5265 Light/15.547500610351562
Area/5149 Light/12.614999771118164
Area/1479 Light/8.696249961853027
Area/611 Light/3.055000066757202
Area/7943 Light/9.102499008178711
Area/3968 Light/9.678749084472656
Area/2572 Light/9.823750495910645
Area/1152 Light/28.682498931884766
Area/1806 Light/2.9237499237060547
Area/6501 Light/27.350000381469727
Area/1059 Light/4.068749904632568
Area/1425 Light/12.678750038146973
Area/4518 Light/18.53999900817871
Area/3487 Light/12.279999732971191
Area/663 Light/3.3450000286102295
Area/5383 Light/9.492500305175781
Area/1110 Light/4.184999942779541
Area/3571 Light/4.675000190734863
Area/3174 Light/18.149999618530273
Area/2095 Light/14.782499313354492
Area/3925 Light/11.648750305175781
Area/566 Light/8.267499923706055
Area/6352 Light/23.060001373291016
Area/8442 Light/5.740000247955322
Area/1297 Light/26.553749084472656
Area/511 Light/17.313749313354492
Area/5911 Light/44.810001373291016
Area/3462 Light/16.34749984741211
Area/1968 Light/7.627500057220459
Area/7585 Light/15.457500457763672
Area/3200 Light/17.006250381469727
Area/74 Light/3.731250047683716
Area/5620 Light/25.645000457763672
Area/4775 Light/17.807498931884766
Area/3797 Light/20.041250228881836
Area/2245 Light/7.97499942779541
Area/7145 Light/13.524999618530273
Area/4737 Light/18.46500015258789
Area/7045 Light/3.505000114440918
Area/5538 Light/28.241249084472656
Area/4220 Light/8.331249237060547
Area/3949 Light/11.854999542236328
Area/4724 Light/27.40625
Area/1564 Light/12.425000190734863
Area/3921 Light/12.82249927520752
Area/6828 Light/8.09000015258789
Area/8072 Light/19.770000457763672
Area/6248 Light/38.37249755859375
Area/6528 Light/38.79624938964844
Area/205 Light/4.894999980926514
Area/1384 Light/6.274999618530273
Area/7833 Light/5.829999923706055
Area/722 Light/12.457499504089355
Area/586 Light/5.074999809265137
Area/7829 Light/3.4812498092651367
