Area/1109 Light/18.91499900817871
Area/399 Light/32.84749984741211
Area/3478 Light/10.359999656677246
Area/276 Light/3.9900002479553223
Area/3302 Light/15.369999885559082
Area/991 Light/6.672499656677246
Area/3935 Light/6.892499923706055
Area/1640 Light/1.7425000667572021
Area/1385 Light/19.737499237060547
Area/2354 Light/7.527500152587891
Area/1010 Light/9.170000076293945
Area/2348 Light/5.797500133514404
Area/2492 Light/37.21000289916992
Area/679 Light/10.537500381469727
Area/719 Light/3.3350000381469727
Area/1698 Light/34.61249923706055
Area/1000 Light/4.979999542236328
Area/997 Light/4.557499885559082
Area/3351 Light/12.492500305175781
Area/2573 Light/13.467499732971191
Area/2913 Light/0.8799999952316284
Area/2413 Light/49.92499923706055
Area/3107 Light/2.7799999713897705
Area/3418 Light/25.762500762939453
Area/1115 Light/32.57250213623047
Area/1984 Light/28.9375
Area/3002 Light/11.219999313354492
Area/4198 Light/8.390000343322754
Area/3817 Light/10.017499923706055
Area/2641 Light/1.2050000429153442
Area/3088 Light/3.4225001335144043
Area/1756 Light/30.600000381469727
Area/2206 Light/23.587501525878906
Area/1515 Light/31.06999969482422
Area/3313 Light/26.290000915527344
Area/3323 Light/25.974998474121094
Area/3908 Light/5.307499885559082
Area/3261 Light/8.864999771118164
Area/371 Light/21.279998779296875
Area/2386 Light/14.280000686645508
Area/3979 Light/37.752498626708984
Area/3644 Light/0.8675000071525574
Area/3724 Light/6.239999771118164
Area/4156 Light/20.940000534057617
Area/2364 Light/19.237499237060547
Area/3705 Light/89.58000183105469
Area/499 Light/22.69499969482422
Area/3010 Light/1.1875
Area/4005 Light/0.7424999475479126
Area/3476 Light/27.637500762939453
Area/1517 Light/33.77750015258789
Area/3986 Light/31.22249984741211
Area/37 Light/17.142501831054688
Area/1376 Light/5.949999809265137
Area/3719 Light/19.892498016357422
Area/4145 Light/12.012499809265137
Area/1659 Light/44.85499954223633
Area/1971 Light/32.029998779296875
Area/1300 Light/27.592498779296875
Area/1946 Light/33.83250045776367
Area/4242 Light/13.72499942779541
Area/2391 Light/18.50749969482422
Area/1966 Light/30.072498321533203
Area/2712 Light/18.917499542236328
Area/729 Light/1.565000057220459
Area/2244 Light/37.717498779296875
Area/1373 Light/22.542499542236328
Area/4224 Light/3.137500047683716
Area/2992 Light/3.1500000953674316
Area/3669 Light/27.557498931884766
Area/2849 Light/37.26249694824219
Area/2720 Light/5.672499656677246
Area/1226 Light/47.93499755859375
Area/3125 Light/23.810001373291016
Area/3479 Light/10.104999542236328
Area/2807 Light/18.787500381469727
Area/3683 Light/7.604999542236328
Area/4044 Light/3.1424999237060547
Area/3144 Light/13.204999923706055
Area/216 Light/23.772499084472656
Area/1689 Light/65.21749877929688
Area/2247 Light/21.797500610351562
Area/67 Light/6.924999713897705
Area/2439 Light/6.462500095367432
Area/1444 Light/25.889999389648438
Area/1092 Light/1.9850000143051147
Area/3041 Light/34.462501525878906
Area/1110 Light/27.792499542236328
Area/2625 Light/22.732500076293945
Area/3158 Light/22.592498779296875
Area/4230 Light/10.024999618530273
Area/3258 Light/37.32499694824219
Area/973 Light/7.630000114440918
Area/319 Light/24.837499618530273
Area/4025 Light/24.962501525878906
Area/3464 Light/1.5850000381469727
