Area/1109 GDP/34959.9921875
Area/2076 GDP/6243.84033203125
Area/3621 GDP/4349.79150390625
Area/465 GDP/14734.25
Area/19 GDP/14021.7080078125
Area/3862 GDP/6894.27197265625
Area/2351 GDP/1575.9068603515625
Area/3541 GDP/3225.66162109375
Area/110 GDP/14923.6103515625
Area/3332 GDP/326.0995178222656
Area/2904 GDP/6671.06640625
Area/1278 GDP/77.0480728149414
Area/3084 GDP/6339.4580078125
Area/304 GDP/36111.55078125
Area/968 GDP/10000.0
Area/2594 GDP/10000.0
Area/399 GDP/9652.640625
Area/3478 GDP/46156.69140625
Area/276 GDP/692.8197021484375
Area/3302 GDP/10119.142578125
Area/991 GDP/2582.416259765625
Area/3935 GDP/40277.7109375
Area/1640 GDP/90.30237579345703
Area/1385 GDP/10000.0
Area/2354 GDP/4613.42431640625
Area/1010 GDP/6368.3232421875
Area/2348 GDP/2354.18603515625
Area/2492 GDP/10000.0
Area/679 GDP/36111.55078125
Area/719 GDP/2888.22119140625
Area/1698 GDP/10000.0
Area/1000 GDP/2205.896240234375
Area/997 GDP/3806.3720703125
Area/3351 GDP/10337.2353515625
Area/2573 GDP/10000.0
Area/2913 GDP/8.126351356506348
Area/2413 GDP/10000.0
Area/3107 GDP/31648.998046875
Area/3418 GDP/37130.30078125
Area/1115 GDP/36111.55078125
Area/1984 GDP/4510.33349609375
Area/3002 GDP/3202.82763671875
Area/4198 GDP/10715.341796875
Area/3817 GDP/17954.154296875
Area/2641 GDP/6.109947681427002
Area/3088 GDP/2619.11767578125
Area/1756 GDP/10000.0
Area/2206 GDP/10000.0
Area/1515 GDP/10000.0
Area/3313 GDP/10000.0
Area/3323 GDP/34313.58984375
Area/3908 GDP/17954.154296875
Area/3261 GDP/3527.91943359375
Area/371 GDP/11598.8642578125
Area/2386 GDP/10000.037109375
Area/3979 GDP/5208.29443359375
Area/3644 GDP/4.1700005531311035
Area/3724 GDP/1015.4548950195312
Area/4156 GDP/4168.03125
Area/2364 GDP/16042.955078125
Area/3705 GDP/17875.126953125
Area/499 GDP/36111.55078125
Area/3010 GDP/39120.45703125
Area/4005 GDP/3.1487350463867188
Area/3476 GDP/12762.4150390625
Area/1517 GDP/10091.515625
Area/3986 GDP/20362.48046875
Area/37 GDP/9435.853515625
Area/1376 GDP/455.3378601074219
Area/3719 GDP/13295.5595703125
Area/4145 GDP/9496.66015625
Area/1659 GDP/10000.0
Area/1971 GDP/10000.0
Area/1300 GDP/36111.55078125
Area/1946 GDP/10000.0
Area/4242 GDP/2804.8291015625
Area/2391 GDP/10000.0
Area/1966 GDP/10000.0
Area/2712 GDP/639.688720703125
Area/729 GDP/4644.04736328125
Area/2244 GDP/10000.0
Area/1373 GDP/480.37457275390625
Area/4224 GDP/7460.798828125
Area/2992 GDP/6604.03759765625
Area/3669 GDP/12628.88671875
Area/2849 GDP/10000.0
Area/2720 GDP/3437.767822265625
Area/1226 GDP/10000.0
Area/3125 GDP/10000.0
Area/3479 GDP/10065.0224609375
Area/2807 GDP/3359.260986328125
Area/3683 GDP/10063.7998046875
Area/4044 GDP/7473.6728515625
Area/3144 GDP/42698.49609375
Area/216 GDP/9652.640625
Area/1689 GDP/10000.0
Area/2247 GDP/37719.9375
Area/67 GDP/4348.8291015625
Area/2439 GDP/1556.016357421875
Area/1444 GDP/5273.236328125
Area/1092 GDP/549.0911254882812
Area/3041 GDP/10000.0
Area/1110 GDP/36111.55078125
Area/2625 GDP/8429.2216796875
Area/3158 GDP/3521.262939453125
Area/4230 GDP/10218.1416015625
Area/3258 GDP/1006.9827880859375
Area/973 GDP/10082.1767578125
Area/319 GDP/4322.61279296875
Area/4025 GDP/36794.51171875
Area/3464 GDP/4.1700005531311035
