Area/1109 Carbon/470.50762939453125
Area/4139 Carbon/543.2137451171875
Area/1959 Carbon/5545.75732421875
Area/686 Carbon/951.4880981445312
Area/1357 Carbon/386.1257019042969
Area/2729 Carbon/474.5252685546875
Area/1032 Carbon/2048.3720703125
Area/1288 Carbon/354.4080505371094
Area/1904 Carbon/488.6629638671875
Area/10 Carbon/776.1270141601562
Area/2280 Carbon/581.1480712890625
Area/1347 Carbon/837.94140625
Area/1075 Carbon/344.92926025390625
Area/3506 Carbon/793.4605102539062
Area/2522 Carbon/619.6536254882812
Area/3869 Carbon/497.1751708984375
Area/3065 Carbon/698.782470703125
Area/1876 Carbon/2122.933837890625
Area/3336 Carbon/875.7913208007812
Area/2046 Carbon/4517.37890625
Area/1417 Carbon/2120.7978515625
Area/762 Carbon/1203.43359375
Area/3949 Carbon/824.7421875
Area/3970 Carbon/700.3126831054688
Area/4114 Carbon/193.75927734375
Area/1345 Carbon/766.2294311523438
Area/1248 Carbon/556.2667846679688
Area/3971 Carbon/852.2273559570312
Area/3583 Carbon/1239.3160400390625
Area/517 Carbon/757.9760131835938
Area/3858 Carbon/966.7022094726562
Area/3821 Carbon/103.18994903564453
Area/3778 Carbon/645.07373046875
Area/1208 Carbon/1258.998046875
Area/2655 Carbon/273.29248046875
Area/1974 Carbon/1225.47998046875
Area/4222 Carbon/339.036376953125
Area/3443 Carbon/420.7242126464844
Area/3193 Carbon/135.0169677734375
Area/2314 Carbon/2730.482421875
Area/1501 Carbon/2555.619384765625
Area/2812 Carbon/135.85171508789062
Area/1207 Carbon/1147.02587890625
Area/1134 Carbon/1842.1292724609375
Area/2610 Carbon/726.807861328125
Area/2211 Carbon/1918.2244873046875
Area/3253 Carbon/1250.51904296875
Area/27 Carbon/409.2655029296875
Area/2021 Carbon/1454.443603515625
Area/3282 Carbon/115.75141906738281
Area/3216 Carbon/1345.410888671875
Area/969 Carbon/888.8330078125
Area/2691 Carbon/2108.671875
Area/4257 Carbon/1308.397216796875
Area/1960 Carbon/5134.40625
Area/2636 Carbon/511.8558044433594
Area/2074 Carbon/1143.56884765625
Area/2224 Carbon/3231.906982421875
Area/1955 Carbon/5597.17578125
Area/1180 Carbon/161.52081298828125
Area/1033 Carbon/1812.083740234375
Area/3574 Carbon/886.1494750976562
Area/3889 Carbon/1890.26025390625
Area/1707 Carbon/1070.96875
Area/2795 Carbon/494.2738037109375
Area/1277 Carbon/73.83465576171875
Area/3147 Carbon/1221.1451416015625
Area/2495 Carbon/2825.54345703125
Area/192 Carbon/448.97705078125
Area/2678 Carbon/3405.0654296875
Area/578 Carbon/1075.74853515625
Area/280 Carbon/261.307373046875
Area/3283 Carbon/142.75462341308594
Area/881 Carbon/675.67578125
Area/2615 Carbon/445.73046875
Area/1047 Carbon/1531.866455078125
Area/1513 Carbon/1252.651611328125
Area/2732 Carbon/144.73182678222656
Area/2472 Carbon/280.949951171875
Area/2059 Carbon/2110.98095703125
Area/542 Carbon/162.6591796875
Area/2663 Carbon/1028.3878173828125
Area/3589 Carbon/905.6126708984375
Area/3523 Carbon/1931.6654052734375
Area/1126 Carbon/1747.2890625
Area/3540 Carbon/179.447265625
Area/2346 Carbon/529.8934936523438
Area/4089 Carbon/198.28298950195312
Area/2811 Carbon/150.864013671875
Area/601 Carbon/1120.6268310546875
Area/3157 Carbon/750.7825927734375
Area/26 Carbon/351.0907287597656
Area/1639 Carbon/90.79285430908203
Area/1374 Carbon/205.1035614013672
Area/1850 Carbon/3231.906982421875
Area/2123 Carbon/2865.208984375
Area/923 Carbon/404.7169494628906
Area/2079 Carbon/943.9031982421875
Area/1333 Carbon/906.9888305664062
Area/1335 Carbon/818.8978271484375
Area/3142 Carbon/1373.5916748046875
Area/4266 Carbon/491.28076171875
Area/1673 Carbon/3752.523193359375
Area/337 Carbon/427.8514404296875
Area/753 Carbon/823.8740234375
Area/4125 Carbon/589.4908447265625
Area/2442 Carbon/545.137939453125
Area/3395 Carbon/886.491455078125
Area/2808 Carbon/305.40728759765625
Area/598 Carbon/951.4880981445312
Area/3959 Carbon/570.2886962890625
Area/1875 Carbon/2322.53857421875
Area/1910 Carbon/176.4823760986328
Area/1060 Carbon/880.1423950195312
Area/3378 Carbon/232.25245666503906
Area/2960 Carbon/1938.5302734375
Area/1588 Carbon/3568.29248046875
Area/2544 Carbon/561.517822265625
Area/3910 Carbon/121.43512725830078
Area/1487 Carbon/2431.43310546875
Area/1962 Carbon/3643.258056640625
Area/3505 Carbon/976.2401733398438
Area/2099 Carbon/875.6326293945312
Area/4057 Carbon/505.4444580078125
Area/3023 Carbon/374.0420837402344
Area/2166 Carbon/858.5282592773438
Area/806 Carbon/208.74185180664062
Area/4058 Carbon/538.6597900390625
Area/2246 Carbon/1039.9468994140625
Area/3687 Carbon/763.2579956054688
Area/882 Carbon/599.1953735351562
Area/802 Carbon/218.93478393554688
Area/4033 Carbon/672.03759765625
Area/2277 Carbon/203.55526733398438
Area/4200 Carbon/252.4982147216797
Area/1886 Carbon/1108.1983642578125
Area/79 Carbon/107.01253509521484
Area/660 Carbon/531.5728149414062
Area/133 Carbon/452.0255126953125
Area/2271 Carbon/762.1371459960938
Area/3291 Carbon/369.3661804199219
Area/4274 Carbon/119.82406616210938
Area/2148 Carbon/2226.076416015625
Area/430 Carbon/288.62274169921875
Area/1877 Carbon/1969.783203125
Area/3809 Carbon/531.1416625976562
Area/2793 Carbon/507.34039306640625
Area/3211 Carbon/935.5309448242188
Area/3307 Carbon/1294.3670654296875
Area/3394 Carbon/854.8699340820312
Area/758 Carbon/1798.684814453125
Area/3250 Carbon/1024.6065673828125
Area/3741 Carbon/276.9128112792969
Area/422 Carbon/1131.43115234375
Area/3488 Carbon/979.6846923828125
Area/2094 Carbon/176.19288635253906
Area/3375 Carbon/180.87557983398438
Area/3417 Carbon/788.9290161132812
Area/3428 Carbon/1009.4395141601562
Area/1044 Carbon/1576.6922607421875
Area/3422 Carbon/773.7207641601562
Area/180 Carbon/120.2404556274414
Area/2497 Carbon/3058.3681640625
Area/2688 Carbon/2284.9697265625
Area/242 Carbon/867.885009765625
Area/270 Carbon/136.2014923095703
Area/771 Carbon/899.7533569335938
Area/2553 Carbon/281.2168273925781
Area/2829 Carbon/112.81700897216797
Area/2296 Carbon/1070.511474609375
Area/3348 Carbon/757.13037109375
Area/3029 Carbon/1097.3355712890625
Area/3487 Carbon/904.3714599609375
Area/694 Carbon/1146.5877685546875
Area/2417 Carbon/2650.9716796875
Area/3835 Carbon/337.4207763671875
Area/130 Carbon/607.4547119140625
Area/1102 Carbon/240.33285522460938
Area/226 Carbon/499.4460144042969
Area/3031 Carbon/1245.4849853515625
Area/2692 Carbon/1756.51416015625
Area/1282 Carbon/160.84695434570312
Area/23 Carbon/286.1062927246094
Area/2095 Carbon/280.4346618652344
Area/1679 Carbon/3951.771728515625
Area/3731 Carbon/19.402862548828125
Area/787 Carbon/965.2523803710938
Area/48 Carbon/339.5807189941406
Area/2142 Carbon/4208.8662109375
Area/11 Carbon/823.502685546875
Area/4122 Carbon/561.6368408203125
Area/3707 Carbon/2232.322509765625
Area/3357 Carbon/176.65606689453125
Area/3081 Carbon/225.43052673339844
Area/73 Carbon/111.90727996826172
Area/1678 Carbon/3983.908447265625
Area/3014 Carbon/84.45372009277344
Area/1272 Carbon/148.455322265625
Area/916 Carbon/120.91160583496094
Area/716 Carbon/200.3879852294922
Area/2165 Carbon/858.5282592773438
Area/1089 Carbon/168.0095977783203
Area/236 Carbon/658.4783935546875
Area/307 Carbon/1202.56103515625
Area/503 Carbon/732.055908203125
Area/4207 Carbon/240.6219940185547
Area/193 Carbon/581.5352172851562
Area/485 Carbon/953.56005859375
Area/1703 Carbon/970.598876953125
Area/4008 Carbon/49.52471160888672
Area/2614 Carbon/487.94622802734375
Area/3208 Carbon/624.8097534179688
Area/1359 Carbon/313.21044921875
Area/2869 Carbon/2225.363037109375
Area/1490 Carbon/2307.3212890625
Area/687 Carbon/967.3988647460938
Area/2905 Carbon/122.37313842773438
Area/3930 Carbon/250.94540405273438
Area/914 Carbon/91.31963348388672
Area/1777 Carbon/5442.91943359375
Area/1388 Carbon/1239.3160400390625
Area/434 Carbon/178.50660705566406
Area/1184 Carbon/62.23301696777344
Area/3292 Carbon/387.9546813964844
Area/2306 Carbon/2591.39306640625
Area/3861 Carbon/847.6177368164062
Area/2884 Carbon/536.760009765625
Area/3946 Carbon/851.9771728515625
Area/283 Carbon/385.9308776855469
Area/2156 Carbon/1083.8311767578125
Area/2108 Carbon/1076.6275634765625
Area/3263 Carbon/267.0358581542969
Area/3625 Carbon/567.29052734375
Area/3579 Carbon/1001.4315795898438
Area/3139 Carbon/1551.3052978515625
Area/2560 Carbon/159.06582641601562
Area/959 Carbon/1130.909423828125
Area/143 Carbon/467.6234436035156
Area/96 Carbon/265.02679443359375
Area/2471 Carbon/239.3812255859375
Area/949 Carbon/1490.8671875
Area/3804 Carbon/1034.0400390625
Area/2557 Carbon/190.6885223388672
Area/810 Carbon/158.25331115722656
Area/471 Carbon/493.24224853515625
Area/1436 Carbon/910.4920654296875
Area/1793 Carbon/1025.5589599609375
Area/1880 Carbon/1404.844482421875
Area/2022 Carbon/1438.8717041015625
Area/3723 Carbon/251.08242797851562
Area/4271 Carbon/224.4025115966797
Area/1898 Carbon/1024.46875
Area/2071 Carbon/943.9031982421875
Area/731 Carbon/93.90901947021484
Area/691 Carbon/1160.7197265625
Area/1940 Carbon/3049.513916015625
Area/111 Carbon/467.24200439453125
Area/1566 Carbon/1134.6341552734375
Area/3396 Carbon/984.1417236328125
Area/2509 Carbon/2237.6005859375
Area/2761 Carbon/1909.9013671875
Area/1441 Carbon/930.8160400390625
Area/2631 Carbon/195.57177734375
Area/2896 Carbon/437.7622985839844
Area/4043 Carbon/642.0869140625
Area/166 Carbon/142.37582397460938
Area/2432 Carbon/650.4286499023438
Area/2783 Carbon/1720.7880859375
Area/3166 Carbon/608.1341552734375
Area/3270 Carbon/112.57441711425781
Area/3374 Carbon/144.18507385253906
Area/389 Carbon/476.8599853515625
Area/3950 Carbon/801.5541381835938
Area/416 Carbon/779.9124145507812
Area/3453 Carbon/122.14634704589844
Area/3711 Carbon/1346.3348388671875
Area/2575 Carbon/0.0
Area/349 Carbon/150.03460693359375
Area/703 Carbon/482.72125244140625
Area/136 Carbon/387.0452575683594
Area/3021 Carbon/212.53564453125
Area/2383 Carbon/644.4348754882812
Area/2954 Carbon/2130.4716796875
Area/3872 Carbon/438.825927734375
Area/730 Carbon/90.22953033447266
Area/3863 Carbon/749.2243041992188
Area/1509 Carbon/1942.31982421875
Area/1030 Carbon/2066.119873046875
Area/1137 Carbon/1778.6522216796875
Area/1414 Carbon/2416.1181640625
Area/1791 Carbon/1141.8641357421875
Area/1933 Carbon/1868.2099609375
Area/672 Carbon/1143.118408203125
Area/4146 Carbon/422.89886474609375
Area/2185 Carbon/164.66175842285156
Area/2699 Carbon/660.1544799804688
Area/198 Carbon/584.8631591796875
Area/438 Carbon/154.40452575683594
Area/3931 Carbon/252.53457641601562
Area/267 Carbon/91.62873077392578
Area/2634 Carbon/317.11761474609375
Area/3718 Carbon/531.1416625976562
Area/4096 Carbon/25.44723129272461
Area/2868 Carbon/2227.45458984375
Area/3473 Carbon/419.32269287109375
Area/2958 Carbon/1948.80908203125
Area/3592 Carbon/986.2852783203125
Area/2506 Carbon/48199.0
Area/1064 Carbon/584.0814819335938
Area/638 Carbon/80.71497344970703
Area/1210 Carbon/1531.1856689453125
Area/1582 Carbon/3312.09765625
Area/2266 Carbon/561.0889892578125
Area/4250 Carbon/879.1445922851562
Area/3593 Carbon/1049.050537109375
Area/502 Carbon/707.0753173828125
Area/2460 Carbon/221.3832550048828
Area/2771 Carbon/3578.984375
Area/260 Carbon/116.640625
Area/453 Carbon/196.39404296875
Area/3698 Carbon/784.9009399414062
Area/3078 Carbon/363.848876953125
Area/1035 Carbon/1802.5701904296875
Area/2201 Carbon/853.638427734375
Area/871 Carbon/1032.0111083984375
Area/3106 Carbon/98.3939437866211
Area/2172 Carbon/746.0214233398438
Area/3152 Carbon/947.9806518554688
Area/2297 Carbon/1163.769287109375
Area/685 Carbon/895.15771484375
Area/3315 Carbon/1115.7266845703125
Area/1147 Carbon/1150.3515625
Area/3150 Carbon/1028.4400634765625
Area/2122 Carbon/2748.92431640625
Area/167 Carbon/133.63140869140625
Area/1980 Carbon/1187.9749755859375
Area/3077 Carbon/386.964599609375
Area/3331 Carbon/823.8424682617188
Area/3521 Carbon/1449.2528076171875
Area/2776 Carbon/2462.111083984375
Area/2069 Carbon/1016.509033203125
Area/2061 Carbon/1585.7523193359375
Area/3825 Carbon/50.94327926635742
Area/1662 Carbon/2031.26708984375
Area/425 Carbon/844.9722900390625
Area/355 Carbon/78.10213470458984
Area/3665 Carbon/897.7679443359375
Area/553 Carbon/229.02334594726562
Area/2136 Carbon/3129.069091796875
Area/1011 Carbon/268.9433898925781
Area/332 Carbon/1046.745361328125
Area/4249 Carbon/866.055419921875
Area/3575 Carbon/894.6586303710938
Area/495 Carbon/754.8782958984375
Area/2284 Carbon/711.4371948242188
Area/1544 Carbon/144.98760986328125
Area/3034 Carbon/1342.3720703125
Area/3754 Carbon/770.05224609375
Area/2880 Carbon/702.3130493164062
Area/3327 Carbon/811.4418334960938
Area/633 Carbon/159.98529052734375
Area/3080 Carbon/284.9091796875
Area/2871 Carbon/1987.525146484375
Area/2321 Carbon/2748.45849609375
Area/2334 Carbon/1160.08447265625
Area/3620 Carbon/1265.7303466796875
Area/2906 Carbon/131.47984313964844
Area/2058 Carbon/2188.363525390625
Area/1622 Carbon/1347.09326171875
Area/3312 Carbon/1251.4503173828125
Area/2404 Carbon/2687.50634765625
Area/414 Carbon/661.7955932617188
Area/1008 Carbon/142.76541137695312
Area/2520 Carbon/697.6409912109375
Area/1643 Carbon/303.7314147949219
Area/1038 Carbon/1919.5892333984375
Area/2909 Carbon/276.31109619140625
Area/3248 Carbon/870.7265625
Area/1131 Carbon/1911.5057373046875
Area/2778 Carbon/2468.0693359375
Area/3135 Carbon/1512.232421875
Area/3600 Carbon/568.2996215820312
Area/3882 Carbon/1039.9468994140625
Area/624 Carbon/179.3179168701172
Area/1855 Carbon/4215.29345703125
Area/3120 Carbon/941.1568603515625
Area/2618 Carbon/374.7392578125
Area/3668 Carbon/995.408935546875
Area/92 Carbon/180.72215270996094
Area/3787 Carbon/668.4070434570312
Area/600 Carbon/1125.8916015625
Area/1233 Carbon/1914.0631103515625
Area/3423 Carbon/765.883056640625
Area/4173 Carbon/681.469970703125
Area/3955 Carbon/656.7113037109375
Area/2317 Carbon/2595.326904296875
Area/892 Carbon/244.5458526611328
Area/3577 Carbon/889.0619506835938
Area/1826 Carbon/579.7612915039062
Area/669 Carbon/1328.74853515625
Area/127 Carbon/1010.1724853515625
Area/4256 Carbon/1226.030517578125
Area/2357 Carbon/530.6552124023438
Area/4101 Carbon/93.59017181396484
Area/1545 Carbon/125.39035034179688
Area/4188 Carbon/30.060089111328125
Area/282 Carbon/289.12200927734375
Area/4055 Carbon/426.2035827636719
Area/2748 Carbon/349.5893249511719
Area/557 Carbon/496.9368591308594
Area/3509 Carbon/630.9716186523438
Area/3622 Carbon/835.3392333984375
Area/4015 Carbon/271.3426818847656
Area/619 Carbon/182.11056518554688
Area/3217 Carbon/1398.2950439453125
Area/1200 Carbon/519.4878540039062
Area/3576 Carbon/886.491455078125
Area/1088 Carbon/177.48431396484375
Area/2831 Carbon/78.2744369506836
Area/2549 Carbon/125.50787353515625
Area/1004 Carbon/81.45642852783203
Area/3244 Carbon/951.313232421875
Area/1949 Carbon/4735.90966796875
Area/1136 Carbon/1769.54052734375
Area/1068 Carbon/441.13201904296875
Area/2222 Carbon/3241.825927734375
Area/1611 Carbon/771.3683471679688
Area/1471 Carbon/567.14111328125
Area/74 Carbon/116.0195083618164
Area/3534 Carbon/435.4229431152344
Area/2082 Carbon/737.7744140625
Area/2076 Carbon/1076.2406005859375
Area/3621 Carbon/976.3817138671875
Area/465 Carbon/394.3361511230469
Area/19 Carbon/421.2213439941406
Area/3862 Carbon/807.3753051757812
Area/2351 Carbon/568.4091796875
Area/3541 Carbon/163.5913543701172
Area/110 Carbon/482.1318054199219
Area/3332 Carbon/823.8424682617188
Area/2904 Carbon/114.8628158569336
Area/1278 Carbon/85.08545684814453
Area/3084 Carbon/136.45556640625
Area/304 Carbon/1028.0543212890625
Area/968 Carbon/919.4182739257812
Area/2594 Carbon/2715.16357421875
Area/399 Carbon/1140.3843994140625
Area/3478 Carbon/506.7064514160156
Area/276 Carbon/142.9486846923828
Area/3302 Carbon/905.8306274414062
Area/991 Carbon/240.7916259765625
Area/3935 Carbon/340.41766357421875
Area/1640 Carbon/106.66435241699219
Area/1385 Carbon/957.3258666992188
Area/2354 Carbon/573.4284057617188
Area/1010 Carbon/218.77886962890625
Area/2348 Carbon/578.564697265625
Area/2492 Carbon/2990.95068359375
Area/679 Carbon/829.31005859375
Area/719 Carbon/148.1212158203125
Area/1698 Carbon/1181.431640625
Area/1000 Carbon/161.79989624023438
Area/997 Carbon/184.98248291015625
Area/3351 Carbon/450.9806823730469
Area/2573 Carbon/1005.9368286132812
Area/2913 Carbon/82.8467025756836
Area/2413 Carbon/2777.662353515625
Area/3107 Carbon/106.50421905517578
Area/3418 Carbon/702.317138671875
Area/1115 Carbon/988.4217529296875
Area/1984 Carbon/1284.2584228515625
Area/3002 Carbon/242.1590118408203
Area/4198 Carbon/292.4867248535156
Area/3817 Carbon/154.9504852294922
Area/2641 Carbon/161.849609375
Area/3088 Carbon/119.31096649169922
Area/1756 Carbon/2650.16455078125
Area/2206 Carbon/1170.3990478515625
Area/1515 Carbon/1013.298583984375
Area/3313 Carbon/1185.901123046875
Area/3323 Carbon/1168.4422607421875
Area/3908 Carbon/169.3936004638672
Area/3261 Carbon/376.2206115722656
Area/371 Carbon/218.25186157226562
Area/2386 Carbon/1009.6756591796875
Area/3979 Carbon/1628.5198974609375
Area/3644 Carbon/77.32292938232422
Area/3724 Carbon/200.60186767578125
Area/4156 Carbon/990.3257446289062
Area/2364 Carbon/881.7097778320312
Area/3705 Carbon/2356.568115234375
Area/499 Carbon/680.025390625
Area/3010 Carbon/107.17478942871094
Area/4005 Carbon/25.186439514160156
Area/3476 Carbon/455.7698669433594
Area/1517 Carbon/905.7630615234375
Area/3986 Carbon/1195.140380859375
Area/37 Carbon/873.2301635742188
Area/1376 Carbon/345.8334655761719
Area/3719 Carbon/518.1058349609375
Area/4145 Carbon/435.9535827636719
Area/1659 Carbon/1940.1741943359375
Area/1971 Carbon/1569.18212890625
Area/1300 Carbon/1412.2088623046875
Area/1946 Carbon/4099.6005859375
Area/4242 Carbon/472.7348327636719
Area/2391 Carbon/1424.5157470703125
Area/1966 Carbon/2416.1181640625
Area/2712 Carbon/489.9953308105469
Area/729 Carbon/87.49759674072266
Area/2244 Carbon/1146.998046875
Area/1373 Carbon/163.75283813476562
Area/4224 Carbon/358.5775146484375
Area/2992 Carbon/145.3946533203125
Area/3669 Carbon/993.3409423828125
Area/2849 Carbon/1321.4234619140625
Area/2720 Carbon/182.11959838867188
Area/1226 Carbon/1969.783203125
Area/3125 Carbon/1352.0335693359375
Area/3479 Carbon/542.69970703125
Area/2807 Carbon/386.0797424316406
Area/3683 Carbon/835.57177734375
Area/4044 Carbon/640.3955078125
Area/3144 Carbon/1348.038818359375
Area/216 Carbon/1208.981201171875
Area/1689 Carbon/3981.21240234375
Area/2247 Carbon/936.3521118164062
Area/67 Carbon/165.2869873046875
Area/2439 Carbon/547.7998657226562
Area/1444 Carbon/730.25830078125
Area/1092 Carbon/61.88282775878906
Area/3041 Carbon/1790.1572265625
Area/1110 Carbon/552.4691772460938
Area/2625 Carbon/401.7527770996094
Area/3158 Carbon/843.1808471679688
Area/4230 Carbon/506.19232177734375
Area/3258 Carbon/598.2317504882812
Area/973 Carbon/597.1193237304688
Area/319 Carbon/553.6456298828125
Area/4025 Carbon/284.0386657714844
Area/3464 Carbon/123.0733413696289
